Time,Intensity
0.346097390,13687306.000000
0.349566080,14430166.000000
0.353047140,15190149.000000
0.355258500,18352.898000
0.356698150,7031.812500
0.359211890,14780387.000000
0.363303520,16363206.000000
0.366784770,14094829.000000
0.370265910,13649707.000000
0.373707570,14061784.000000
0.377247290,14076750.000000
0.380742990,13801369.000000
0.384218290,12897837.000000
0.387691170,14644181.000000
0.391211890,14451666.000000
0.394724270,14585076.000000
0.398230790,13413795.000000
0.400504460,18402.109000
0.403353530,13716433.000000
0.407549370,14636848.000000
0.410966060,15395675.000000
0.414468290,14756520.000000
0.417968190,15337508.000000
0.421543170,15963236.000000
0.425043270,14921284.000000
0.428522310,14153197.000000
0.432107880,14218533.000000
0.435578740,14605496.000000
0.439120240,15002224.000000
0.442618090,14332958.000000
0.446124230,15543074.000000
0.449649280,15042441.000000
0.453161690,14718807.000000
0.456641090,14122701.000000
0.460172190,14689548.000000
0.463653610,15047655.000000
0.467149310,13917720.000000
0.470601370,13153277.000000
0.474061890,15019551.000000
0.476306660,9312.171900
0.479205390,14526802.000000
0.483207680,13993052.000000
0.486698970,14202020.000000
0.490220230,14968773.000000
0.493759310,14984569.000000
0.497313870,14385326.000000
0.500778210,14198577.000000
0.504247240,15274078.000000
0.507763560,16609046.000000
0.511291190,15636651.000000
0.514765910,14601621.000000
0.517056280,41187.195000
0.519986710,14577815.000000
0.523959730,15069204.000000
0.527442830,15308347.000000
0.530968140,14022151.000000
0.534455420,13061689.000000
0.537937090,13643551.000000
0.541428360,13747598.000000
0.543702260,16760.119000
0.546634890,13385649.000000
0.550676240,14866304.000000
0.554122370,14920996.000000
0.557590820,14929593.000000
0.561136970,14252226.000000
0.564626290,12693068.000000
0.568118240,14431687.000000
0.571599510,14540652.000000
0.575124110,14281402.000000
0.578612020,14174475.000000
0.582097140,14111516.000000
0.585691010,13407099.000000
0.589201570,13422376.000000
0.592686830,14140217.000000
0.596260040,13018124.000000
0.599732690,14468553.000000
0.603255580,15991883.000000
0.606884540,14999065.000000
0.610357690,13942658.000000
0.613905460,13807546.000000
0.617397120,13658855.000000
0.620922090,13419103.000000
0.624420190,14170405.000000
0.627932740,14362165.000000
0.631393290,15063113.000000
0.634888990,14579902.000000
0.638345470,14992408.000000
0.641853580,15165625.000000
0.645368410,14401857.000000
0.648840860,13231170.000000
0.652303660,14187588.000000
0.655803490,14297432.000000
0.659312190,15231281.000000
0.662882770,15938482.000000
0.666374630,14960344.000000
0.669861990,14563358.000000
0.673378440,14375399.000000
0.676897260,14079210.000000
0.680382760,13102979.000000
0.683901390,13799190.000000
0.687363880,14917824.000000
0.690851340,14364160.000000
0.693063090,15863.175000
0.696024470,14222108.000000
0.700095390,14795212.000000
0.703637060,13278144.000000
0.707091090,13928021.000000
0.709331380,10401.934000
0.711791910,9246.377900
0.714228660,14085236.000000
0.718283020,15159896.000000
0.721809960,14736168.000000
0.725318440,14966458.000000
0.728910010,15061297.000000
0.732464120,15712592.000000
0.735955920,14862435.000000
0.739541360,14795541.000000
0.743024540,15456580.000000
0.746572410,14788572.000000
0.750076440,14757987.000000
0.753620220,13625696.000000
0.757072430,13521451.000000
0.760584960,14646786.000000
0.762891990,41704.574000
0.765689120,14460200.000000
0.769768310,15101153.000000
0.773316370,14886551.000000
0.776880840,14368421.000000
0.780378510,14720960.000000
0.783905810,14406554.000000
0.787384990,14297989.000000
0.790907740,14197362.000000
0.794364240,13746568.000000
0.797858010,14455523.000000
0.801453590,14637296.000000
0.805033040,14256377.000000
0.808572540,14364562.000000
0.812057910,14684437.000000
0.815537190,14221768.000000
0.818997580,14516585.000000
0.822445290,15214228.000000
0.825978860,15196517.000000
0.829460060,14132756.000000
0.832980870,14662756.000000
0.836495440,14950680.000000
0.840878860,15179953.000000
0.845049620,14804277.000000
0.848587110,13576221.000000
0.852126810,14599049.000000
0.855657990,14172598.000000
0.859232910,12766399.000000
0.862739120,14687292.000000
0.866237140,15062319.000000
0.869674470,14334104.000000
0.873187240,14668107.000000
0.876686990,14960595.000000
0.880262130,15375188.000000
0.883741270,14428021.000000
0.887240890,14963490.000000
0.890780880,13609579.000000
0.894295060,15021485.000000
0.897812010,15038719.000000
0.901305540,14577738.000000
0.904753920,14946311.000000
0.908251370,15146842.000000
0.911730990,15218838.000000
0.915236810,15227583.000000
0.918816330,14360664.000000
0.922268070,14000324.000000
0.925791380,15126892.000000
0.929247110,14852852.000000
0.932778960,14828489.000000
0.936236840,14932998.000000
0.939724640,14861707.000000
0.943230730,15850047.000000
0.946685090,14326778.000000
0.950222180,13846657.000000
0.953764190,13844395.000000
0.957278440,13583714.000000
0.959519210,12220.050000
0.962376710,14103916.000000
0.966461870,12494525.000000
0.969937260,13337768.000000
0.973445240,13922974.000000
0.976964090,14315530.000000
0.980478410,14160048.000000
0.983932910,14809745.000000
0.986223330,23699.744000
0.989045190,15810277.000000
0.993064270,15582984.000000
0.996603630,15529399.000000
1.000051800,14935317.000000
1.003545100,15297743.000000
1.007964100,14752643.000000
1.011793300,14134531.000000
1.015247600,13758558.000000
1.018730600,14023213.000000
1.022256000,14796870.000000
1.025734900,15534737.000000
1.029212400,14865513.000000
1.031444200,16603.906000
1.034309900,15125156.000000
1.038435300,15172225.000000
1.041962000,14650647.000000
1.045508100,14695035.000000
1.049057800,14793613.000000
1.051327900,9949.579100
1.054155700,13699811.000000
1.058268300,14916371.000000
1.061793200,15334772.000000
1.065266500,14877128.000000
1.068772500,14912377.000000
1.072366400,15619355.000000
1.075860000,15527177.000000
1.079353800,13891574.000000
1.082855800,14777064.000000
1.086404000,15836075.000000
1.089899500,15622512.000000
1.093481100,15704701.000000
1.096949500,14390291.000000
1.100459900,15924594.000000
1.104012000,15110867.000000
1.107491300,15964848.000000
1.111070300,15750466.000000
1.114589300,14204428.000000
1.118064200,14067094.000000
1.121514200,14956263.000000
1.125086900,15404940.000000
1.127404600,43604.359000
1.130230800,14751454.000000
1.134368300,15076699.000000
1.137907800,15841731.000000
1.141349900,13160975.000000
1.144814200,14653567.000000
1.147087800,22681.807000
1.149956100,15203067.000000
1.153966100,15274533.000000
1.157545600,14897035.000000
1.161041200,14475967.000000
1.164591500,14644425.000000
1.168141300,13487289.000000
1.171676900,14299354.000000
1.175166300,13956094.000000
1.178652000,14340394.000000
1.182216300,14718909.000000
1.185706000,14801544.000000
1.189214200,15943287.000000
1.192718700,15142240.000000
1.196170400,13506264.000000
1.199664500,14081915.000000
1.203166300,14157560.000000
1.206660200,13963112.000000
1.210103900,13567854.000000
1.213739200,13236298.000000
1.217191200,13280477.000000
1.220710200,14006029.000000
1.224191200,14739005.000000
1.226498400,57146.672000
1.229341200,14687924.000000
1.233401800,15664441.000000
1.236945400,14671998.000000
1.240468400,14726717.000000
1.243939100,14631658.000000
1.247512300,15288661.000000
1.251001700,14499879.000000
1.254480900,13187289.000000
1.258001700,13496067.000000
1.261476900,14702921.000000
1.264968300,14369988.000000
1.268458300,14346481.000000
1.271947500,14556735.000000
1.275464400,14816917.000000
1.278983100,15077398.000000
1.282462400,14218513.000000
1.285937200,14369356.000000
1.289408300,14593132.000000
1.292914500,16109779.000000
1.296408100,15450373.000000
1.299922900,14477830.000000
1.303422800,16271202.000000
1.306945800,15326910.000000
1.310418500,15035468.000000
1.313945500,14599823.000000
1.317479000,14063417.000000
1.320972800,13355927.000000
1.324507900,14055907.000000
1.328018500,14959102.000000
1.331587500,14465585.000000
1.333830000,13115.527000
1.336733100,15503038.000000
1.340714300,14797526.000000
1.344229000,15193261.000000
1.347714400,15560859.000000
1.351258000,14737623.000000
1.354697900,14529317.000000
1.358218600,15714365.000000
1.361687400,14928934.000000
1.365225000,14347684.000000
1.368729100,14193777.000000
1.372268600,14453965.000000
1.374502500,18374.547000
1.377593600,13428250.000000
1.381635600,13513853.000000
1.385150000,13950182.000000
1.388647800,14116380.000000
1.392145600,14922461.000000
1.395731300,15895153.000000
1.399272800,14778554.000000
1.402727100,13401060.000000
1.406175000,13820374.000000
1.409679000,14866625.000000
1.413250000,13885497.000000
1.416760400,13211480.000000
1.419002800,5244.252000
1.421922800,14672743.000000
1.426266600,15466925.000000
1.429756100,15405803.000000
1.433320900,14371047.000000
1.436795800,13728551.000000
1.440360200,16129239.000000
1.442633900,17284.621000
1.445645700,14090535.000000
1.449781300,14184562.000000
1.453289300,14990231.000000
1.456793700,15048310.000000
1.460285400,14716677.000000
1.463751900,15122649.000000
1.467258100,15585327.000000
1.470814400,14960723.000000
1.474279000,15563805.000000
1.477824800,15090194.000000
1.481353900,13875147.000000
1.483627600,14080.067000
1.486477000,15028783.000000
1.490568900,16231718.000000
1.494126800,15409547.000000
1.497629100,15326717.000000
1.501210200,15111455.000000
1.504793500,15380112.000000
1.508325100,14213065.000000
1.511864600,14126221.000000
1.515395800,13919267.000000
1.518864600,14126684.000000
1.522466600,14394441.000000
1.524740300,22081.531000
1.527604000,15520527.000000
1.531718700,15877739.000000
1.535285400,16072570.000000
1.538777100,16300399.000000
1.542337500,14550649.000000
1.545877200,14455270.000000
1.548190600,27688.359000
1.550987400,13719312.000000
1.555070900,14234669.000000
1.558554100,14982134.000000
1.562104200,15278698.000000
1.565720800,14819588.000000
1.569200000,15421243.000000
1.571507000,51990.574000
1.574431100,14497741.000000
1.578385500,14323754.000000
1.581910400,15366799.000000
1.585375000,15351546.000000
1.588831200,15267447.000000
1.593173000,14920136.000000
1.597181300,15309131.000000
1.600635200,14284257.000000
1.602942300,32240.658000
1.605924900,13660082.000000
1.609735600,14344769.000000
1.613156100,15363738.000000
1.615398700,11097.980000
1.618222900,15023775.000000
1.622368900,15188140.000000
1.625793900,14153944.000000
1.629391700,16161480.000000
1.632856300,16109720.000000
1.636310500,14575077.000000
1.639714600,14141353.000000
1.643160400,14483356.000000
1.646671000,15800745.000000
1.650125000,15306053.000000
1.653602200,15763190.000000
1.657087600,14962971.000000
1.660483200,15086143.000000
1.663931200,14509136.000000
1.667360400,14387030.000000
1.670781000,14739221.000000
1.674229200,15646723.000000
1.676536300,42146.820000
1.677963300,8653.533200
1.680391500,13956914.000000
1.684439600,14691848.000000
1.687862400,15188040.000000
1.691353900,15788230.000000
1.694806200,14476394.000000
1.698270900,14798116.000000
1.701768900,15168230.000000
1.705268900,15259222.000000
1.708731100,14462386.000000
1.710942700,15380.101000
1.713962500,14275836.000000
1.718022800,14417318.000000
1.721472900,13780222.000000
1.724881300,13412047.000000
1.728335600,13430962.000000
1.731779300,12587530.000000
1.735254200,13201078.000000
1.738679300,14896203.000000
1.742166900,14667195.000000
1.745627100,14605279.000000
1.749316900,14587230.000000
1.752754200,15115528.000000
1.756252100,13948201.000000
1.759921100,14401054.000000
1.762161300,12305.914000
1.765077200,15088387.000000
1.769152300,14330510.000000
1.772589600,13759738.000000
1.776004100,14253019.000000
1.779485300,14983044.000000
1.782904100,14615427.000000
1.786343900,14611063.000000
1.789787600,15685684.000000
1.793248000,15347364.000000
1.796739700,14506213.000000
1.800225100,14082843.000000
1.803629200,13214196.000000
1.807068900,14833790.000000
1.810589700,15350667.000000
1.814006000,14898298.000000
1.817452100,15745866.000000
1.820864500,15678611.000000
1.824333400,14320145.000000
1.827912600,14465390.000000
1.830121900,7925.103000
1.833058500,14953668.000000
1.837169000,14468033.000000
1.839475800,7380.648400
1.842410500,14469276.000000
1.846533400,13830607.000000
1.850025200,13492352.000000
1.852265500,8794.186500
1.855175200,14921854.000000
1.859227300,15219015.000000
1.862710400,14043866.000000
1.866160700,13762684.000000
1.869591800,14512108.000000
1.873121000,14661332.000000
1.876598100,14929400.000000
1.880125200,14721137.000000
1.883596000,16372510.000000
1.887116900,15756255.000000
1.890541800,14987720.000000
1.893998000,14468592.000000
1.897441700,13848783.000000
1.900939600,15134345.000000
1.904385500,14288328.000000
1.907835500,14178365.000000
1.911347800,14660610.000000
1.914812600,13895695.000000
1.918262600,13985845.000000
1.921743700,14738280.000000
1.925189600,14058667.000000
1.928721100,14464488.000000
1.932145900,13680372.000000
1.935710700,14181621.000000
1.939212700,13431275.000000
1.942696000,13317072.000000
1.946144000,14245470.000000
1.949575000,14327075.000000
1.953052300,13705898.000000
1.956483600,13702946.000000
1.959973100,15253707.000000
1.963431400,16151893.000000
1.967006500,15476879.000000
1.970443800,13909395.000000
1.974004200,14203822.000000
1.977487600,14675984.000000
1.981033400,14105321.000000
1.984550000,12594994.000000
1.987941800,13772247.000000
1.991431300,14518004.000000
1.994866600,13811913.000000
1.998325200,14143862.000000
2.001789600,14262430.000000
2.005252400,14841547.000000
2.008731500,15374248.000000
2.012277200,14407662.000000
2.015742000,14046931.000000
2.019212700,14765330.000000
2.022741900,14363818.000000
2.026221100,13101984.000000
2.029666900,13709123.000000
2.033158400,15201022.000000
2.036654500,14636492.000000
2.040158600,14832847.000000
2.043673200,15591938.000000
2.047141800,14113418.000000
2.050677300,14732444.000000
2.052888600,16579.057000
2.055827200,13756372.000000
2.059839800,13289236.000000
2.063283700,12658315.000000
2.066746100,13928807.000000
2.070216900,15399889.000000
2.072457200,9751.241200
2.075485700,13777661.000000
2.079419100,14256107.000000
2.082896100,14554967.000000
2.086414900,13389873.000000
2.089944100,13424885.000000
2.093400300,13319152.000000
2.096854400,13801852.000000
2.100319000,14538215.000000
2.103831500,13865041.000000
2.107339800,14121828.000000
2.110787600,14756815.000000
2.114245900,14680618.000000
2.117787400,13914685.000000
2.121258300,13294602.000000
2.124677200,13824714.000000
2.128100200,13224968.000000
2.131573100,12368807.000000
2.135025000,13029323.000000
2.138454300,12826378.000000
2.141916800,13223431.000000
2.145360700,13733494.000000
2.147601600,9487.387700
2.150596000,14185571.000000
2.154556500,13975842.000000
2.158046000,13703274.000000
2.161514700,13777427.000000
2.164935600,14679504.000000
2.168521000,15601653.000000
2.171964900,13178599.000000
2.175444100,14465991.000000
2.178929500,14436967.000000
2.182408600,14238550.000000
2.185881600,13410046.000000
2.189350300,13815026.000000
2.192839900,13920184.000000
2.196283700,13355434.000000
2.199823200,13127673.000000
2.203325300,13898059.000000
2.206779500,15148855.000000
2.209053100,21236.240000
2.211902300,14137896.000000
2.215943900,14152155.000000
2.219469100,14632991.000000
2.222935800,14356037.000000
2.226404500,14778514.000000
2.229908600,14701138.000000
2.233454400,13950755.000000
2.236900300,14847423.000000
2.240398300,14238095.000000
2.243923300,13219032.000000
2.247335700,12747256.000000
2.250798300,13864599.000000
2.254258600,13942488.000000
2.257773000,14627251.000000
2.261212800,13612339.000000
2.264643800,15482784.000000
2.268221000,14502082.000000
2.271806500,14033339.000000
2.275208500,14038830.000000
2.277499200,26758.037000
2.280435700,14310786.000000
2.284546200,14708227.000000
2.288098200,14036194.000000
2.291644100,14599173.000000
2.293951300,41401.926000
2.296971300,15018502.000000
2.301085700,13986937.000000
2.304535500,13713463.000000
2.308012800,13562880.000000
2.311504400,14420901.000000
2.314996100,14111174.000000
2.318450100,14562038.000000
2.321987700,13727663.000000
2.325460800,14013234.000000
2.328977600,14319188.000000
2.332435800,13999412.000000
2.335906700,13301527.000000
2.339377500,13732961.000000
2.342881600,13580628.000000
2.346337900,14045807.000000
2.349883700,13752438.000000
2.353360800,13843659.000000
2.356848400,14723358.000000
2.360350400,14619623.000000
2.363819100,13240115.000000
2.367279600,13579619.000000
2.370733500,14489475.000000
2.374158700,13910950.000000
2.377627600,14440359.000000
2.381162600,14476601.000000
2.383403400,11903.315000
2.386292000,14099715.000000
2.388503600,15940.145000
2.391862800,14442594.000000
2.395996200,15482966.000000
2.399452600,13433922.000000
2.402919200,13193428.000000
2.406356600,12869231.000000
2.409831900,13913469.000000
2.413304600,14121040.000000
2.416750200,14327229.000000
2.420204600,13556304.000000
2.423685800,14311446.000000
2.427158600,14819024.000000
2.430717100,14097677.000000
2.434235900,12621966.000000
2.437731700,13080410.000000
2.441239900,14405987.000000
2.444760700,14022337.000000
2.448275300,14152715.000000
2.451750300,13850940.000000
2.455250300,14463881.000000
2.458742000,13764865.000000
2.462300600,14752693.000000
2.465756700,14262110.000000
2.469310700,13406397.000000
2.472854700,12280333.000000
2.476271200,13215004.000000
2.479838000,13137691.000000
2.483300300,12697621.000000
2.485541000,11045.042000
2.488377600,13209085.000000
2.492475400,13529125.000000
2.495921400,14660483.000000
2.499406600,14873048.000000
2.502902600,13882740.000000
2.506385900,13595261.000000
2.509946300,14950106.000000
2.513375400,13393043.000000
2.516971400,13062859.000000
2.520583800,12476147.000000
2.523998400,13373562.000000
2.527598500,13855587.000000
2.531110800,13322237.000000
2.534564900,13696168.000000
2.538094000,14206128.000000
2.541592000,13977324.000000
2.545106400,13849114.000000
2.548623300,14449870.000000
2.552121000,15129265.000000
2.555602400,15838243.000000
2.559108900,14608963.000000
2.562610900,14456044.000000
2.566069200,13781853.000000
2.569556800,14119380.000000
2.573023200,12878955.000000
2.576498200,12775303.000000
2.579981800,13744383.000000
2.583585900,14098224.000000
2.587058800,13841580.000000
2.590546400,14331656.000000
2.594129600,15454854.000000
2.597660900,14561055.000000
2.601111000,13583666.000000
2.604641900,13917312.000000
2.608119200,13398649.000000
2.611606700,12321972.000000
2.615042000,12838400.000000
2.618510800,13881583.000000
2.622037800,14201055.000000
2.625581500,13079825.000000
2.629071200,13658613.000000
2.632627600,13697125.000000
2.636075500,12853163.000000
2.639604800,13111680.000000
2.641894800,24865.098000
2.644727500,13758943.000000
2.648829600,12838203.000000
2.652350500,13663561.000000
2.655894300,13669429.000000
2.659325300,14147832.000000
2.662765200,13870152.000000
2.666217100,13597744.000000
2.669763000,14231943.000000
2.673275500,13696161.000000
2.675565900,33502.801000
2.678563000,13061244.000000
2.682502800,13011751.000000
2.685977500,14736244.000000
2.689537900,13626016.000000
2.693031600,12807551.000000
2.696483700,12455689.000000
2.699992200,13543949.000000
2.703419400,12810400.000000
2.705710000,18937.361000
2.708546300,12687557.000000
2.712654700,13429715.000000
2.716106600,12811136.000000
2.719619300,13639265.000000
2.723152500,14305937.000000
2.726604500,13736397.000000
2.728813900,12405.361000
2.731858600,13436013.000000
2.735765200,14439346.000000
2.739294300,13699616.000000
2.742758700,13429920.000000
2.746263000,13438952.000000
2.749854700,12896285.000000
2.753358800,12229245.000000
2.756842300,13215960.000000
2.759119200,10573.557000
2.761988000,12199194.000000
2.766096500,12730846.000000
2.769617100,12898962.000000
2.773173600,13926599.000000
2.776663000,13016882.000000
2.780125500,14428695.000000
2.783619300,14342059.000000
2.787119300,14016464.000000
2.790663000,13556941.000000
2.794152500,12588449.000000
2.797752500,13799673.000000
2.801198300,14338422.000000
2.804669100,14152240.000000
2.808235800,14377516.000000
2.811827300,14352702.000000
2.815296400,14271346.000000
2.818835700,14105739.000000
2.822358600,12381049.000000
2.824601400,5817.492200
2.827606700,12997685.000000
2.831579900,12501033.000000
2.835037800,13172716.000000
2.837295100,17677.236000
2.840219100,13868526.000000
2.844306800,13650279.000000
2.847765000,14159836.000000
2.851259000,13153321.000000
2.854771200,12759083.000000
2.858348300,12690294.000000
2.861898300,12067526.000000
2.865333700,12775590.000000
2.868787900,13323779.000000
2.872292100,13370265.000000
2.875911000,13239090.000000
2.879390000,13129421.000000
2.882977700,13685329.000000
2.886513100,13683779.000000
2.889994500,12716866.000000
2.893502700,12687500.000000
2.896952700,13059340.000000
2.900469400,12981935.000000
2.903975600,12573648.000000
2.907433900,12702498.000000
2.910915300,13036578.000000
2.914458800,12963436.000000
2.917986100,13354847.000000
2.921519200,13916460.000000
2.925104700,13648319.000000
2.928806600,13807497.000000
2.932286000,12974493.000000
2.935779600,13595791.000000
2.939306900,12709936.000000
2.942779900,12586574.000000
2.946267300,12330377.000000
2.949813200,13233764.000000
2.953311200,12922341.000000
2.956881900,12894947.000000
2.960361200,12722086.000000
2.963867400,12521519.000000
2.967381900,12053520.000000
2.970848700,13931927.000000
2.974367400,13396411.000000
2.977900600,13151842.000000
2.981430000,13639841.000000
2.984990200,13693816.000000
2.988581700,12769166.000000
2.992117200,13591015.000000
2.995631700,13664140.000000
2.999094100,13667773.000000
3.002619500,12681637.000000
3.006102900,13221078.000000
3.009596400,14726366.000000
3.013169600,13549458.000000
3.016627800,12858355.000000
3.020161100,12821013.000000
3.023690400,12513421.000000
3.027173600,13104315.000000
3.030696500,12935940.000000
3.034186200,13872144.000000
3.037792300,13944820.000000
3.041294400,14176888.000000
3.044842300,13409840.000000
3.048444300,14003602.000000
3.051948400,14019781.000000
3.055486000,13857339.000000
3.059042100,12617866.000000
3.061332600,31295.904000
3.062809800,15166.666000
3.065194500,12527041.000000
3.067405800,16225.623000
3.070517300,12298669.000000
3.074765300,12148027.000000
3.078237900,11462242.000000
3.081752700,12529031.000000
3.085215100,12935064.000000
3.088723500,12910982.000000
3.092281700,13139427.000000
3.095761000,13062082.000000
3.099298700,13051255.000000
3.102867500,13885190.000000
3.106329800,12980648.000000
3.109798500,13841050.000000
3.113311000,13816862.000000
3.116834100,13998564.000000
3.120346500,13380596.000000
3.123932100,12912369.000000
3.127415300,12443827.000000
3.130884000,12904313.000000
3.134415400,13991526.000000
3.137911100,13656299.000000
3.141457100,13112845.000000
3.144948500,12995411.000000
3.148444300,13493385.000000
3.151929800,12847138.000000
3.155459100,11891520.000000
3.158963000,11806296.000000
3.162457000,12843483.000000
3.164697300,5092.618200
3.167592200,13301302.000000
3.171638200,13069962.000000
3.176044400,13381722.000000
3.179988100,12838579.000000
3.183523600,13325562.000000
3.187011000,13290844.000000
3.190569400,13000611.000000
3.194121700,13776764.000000
3.197619400,13204102.000000
3.201154900,12929024.000000
3.204632200,14058363.000000
3.208142400,13566484.000000
3.211646400,12549137.000000
3.215165400,13990900.000000
3.218642300,13513918.000000
3.222152700,12641505.000000
3.225729700,12125085.000000
3.229219400,12514814.000000
3.232807000,12983004.000000
3.236325900,13187901.000000
3.239813300,12744578.000000
3.243273700,12786206.000000
3.246761300,13356411.000000
3.250311200,12334629.000000
3.253788400,12278308.000000
3.256028600,11067.623000
3.259050800,13830166.000000
3.262957200,13835205.000000
3.266442500,12990122.000000
3.269956900,12760353.000000
3.273484200,13083891.000000
3.277013300,12209909.000000
3.280567300,11914142.000000
3.284105100,12510187.000000
3.287669400,12486046.000000
3.291115500,11831230.000000
3.294667600,13044300.000000
3.298115400,13219085.000000
3.301658900,12891516.000000
3.305150800,12601316.000000
3.308765300,12121497.000000
3.312236200,12799305.000000
3.315742300,11943418.000000
3.319271400,12169099.000000
3.322717300,13976289.000000
3.326219700,13006611.000000
3.329715300,12900524.000000
3.333188200,12857118.000000
3.336669500,13667511.000000
3.341004900,13353674.000000
3.345209100,12995456.000000
3.349223700,12257170.000000
3.352732100,12729056.000000
3.356286200,13459935.000000
3.358559900,17785.564000
3.361546600,11732597.000000
3.365607100,13398132.000000
3.369113200,13422721.000000
3.372600700,12878200.000000
3.376094500,12635414.000000
3.379607200,13500036.000000
3.383117500,13350816.000000
3.386611200,11819459.000000
3.390132200,11811000.000000
3.393673800,13602495.000000
3.397186400,12921651.000000
3.400744600,12937593.000000
3.404336300,12355191.000000
3.407821600,13475534.000000
3.411371700,12249271.000000
3.414909200,12948152.000000
3.417120600,12313.089000
3.420269400,12574527.000000
3.424130200,11661525.000000
3.427623900,12710011.000000
3.431148800,13705871.000000
3.434709300,13412619.000000
3.438201000,12914936.000000
3.441727600,13539514.000000
3.445234100,13864755.000000
3.448832100,12617400.000000
3.452334000,11834278.000000
3.455838200,11683886.000000
3.459304900,12172700.000000
3.462815400,12575800.000000
3.466280200,12113883.000000
3.469809200,13825184.000000
3.473323600,13120291.000000
3.476905000,13120127.000000
3.480450900,13455579.000000
3.483984200,13480882.000000
3.487480200,12596321.000000
3.491017600,12567995.000000
3.494492600,12426025.000000
3.497988600,12715865.000000
3.501496700,13378397.000000
3.503739300,12868.341000
3.506680000,12347422.000000
3.510725900,12041941.000000
3.514340500,13379388.000000
3.517842700,12540804.000000
3.521338400,11718106.000000
3.524798700,12262977.000000
3.528307200,12707719.000000
3.531863300,12766547.000000
3.535338300,12035034.000000
3.538890400,12539169.000000
3.542369500,12805765.000000
3.545892400,13271534.000000
3.549511400,12414730.000000
3.552994600,11962770.000000
3.556513600,12315008.000000
3.560046800,12208128.000000
3.563678000,11891550.000000
3.567177900,12816831.000000
3.570769400,13284810.000000
3.574340500,12675716.000000
3.577784400,12269903.000000
3.581313500,12405371.000000
3.584817600,12741408.000000
3.588459400,11860438.000000
3.591946600,10815843.000000
3.595517400,10675186.000000
3.598984200,11611156.000000
3.602494400,12386716.000000
3.606094600,12627791.000000
3.609634200,11845480.000000
3.613178100,12118227.000000
3.616667600,12201483.000000
3.620159400,12978158.000000
3.623715600,12548992.000000
3.627355100,13115532.000000
3.630903100,12471955.000000
3.634440600,12682296.000000
3.638009300,13124008.000000
3.641524000,13101397.000000
3.645030200,12180292.000000
3.648557100,12417548.000000
3.652105100,13300565.000000
3.655725900,13265995.000000
3.659223600,12171103.000000
3.662807200,11494037.000000
3.666344700,12943905.000000
3.669848900,13416848.000000
3.673457200,13219435.000000
3.676892700,12103175.000000
3.680426000,12634828.000000
3.683928200,11806861.000000
3.687419700,12924136.000000
3.690909400,12797161.000000
3.694476100,12647352.000000
3.697980200,12645283.000000
3.701490400,12508849.000000
3.704959500,12979761.000000
