Time,Intensity
0.494226170,5638108.000000
0.497788540,5653132.500000
0.501307260,5528061.000000
0.504826210,5063563.000000
0.508426340,5616423.000000
0.512126460,5485826.500000
0.515632440,5352458.500000
0.519197010,5720025.000000
0.522776460,5658041.000000
0.526355360,5616717.500000
0.529863860,6066139.000000
0.533432430,5933469.000000
0.537065970,5866142.500000
0.540622030,6218089.000000
0.544132570,5692998.500000
0.547836620,6069528.500000
0.551463770,5704680.000000
0.555007590,5813921.000000
0.558576390,5630101.500000
0.562197310,5722875.000000
0.565732460,5855034.500000
0.569370140,5770623.000000
0.572913490,5637717.500000
0.576482440,5812291.000000
0.580151410,5184092.000000
0.583674390,5346182.000000
0.587257460,5949188.000000
0.590826240,5798385.500000
0.594305510,5787685.500000
0.597903290,5733596.500000
0.601509430,5602363.500000
0.605143150,5543120.000000
0.607400010,13445.852000
0.610544870,5723157.500000
0.614457510,5699859.000000
0.616699090,12552.291000
0.619686820,5649884.500000
0.623786920,5842660.500000
0.627369960,5958332.500000
0.631017670,5924299.500000
0.634536640,5803002.000000
0.638119790,5719832.000000
0.641722240,5475665.500000
0.645290760,5479994.000000
0.648880590,5832854.000000
0.652482410,5949972.500000
0.656028620,5747498.500000
0.659584260,5648576.500000
0.663234740,5629787.500000
0.666747110,5307317.500000
0.670351390,5612953.000000
0.673923890,5801078.000000
0.677524040,5721945.000000
0.681242670,5764047.500000
0.684768060,5743146.500000
0.688455410,6401000.500000
0.690666730,17729.941000
0.693915720,6267380.500000
0.697967990,5437682.000000
0.700192040,17345.996000
0.703259460,5530421.000000
0.707336820,6112269.500000
0.710884340,5852064.500000
0.714511860,6032242.500000
0.718076170,5608535.000000
0.721603520,5687743.000000
0.725186740,6228823.500000
0.728782670,5659965.000000
0.731023260,12277.943000
0.734241020,6017842.500000
0.738342990,5607056.000000
0.741901470,6002134.500000
0.745536760,5651889.000000
0.749099260,5275305.000000
0.752672020,5264758.500000
0.756245220,5785497.000000
0.759801240,5645158.500000
0.763484790,6116033.000000
0.767028460,5943761.500000
0.770587060,6345609.500000
0.774167870,5909088.000000
0.777713690,5544816.500000
0.781274170,5374897.000000
0.784878410,5641289.000000
0.788480570,5799001.500000
0.792047420,5875962.000000
0.795605390,5953312.500000
0.799207760,5924395.500000
0.802747120,5436772.000000
0.806497300,5540801.500000
0.810011890,5240308.500000
0.813651610,5727049.500000
0.817241010,5225229.000000
0.820790940,5754238.500000
0.824357520,5583723.000000
0.827920060,5308114.000000
0.831517870,5798572.000000
0.835053570,6013443.000000
0.838663970,5765285.000000
0.842243060,5634096.000000
0.845801460,6103077.000000
0.849363990,5604542.000000
0.852922210,5566654.500000
0.856541070,5421659.000000
0.860147320,5388708.500000
0.863878740,5959371.500000
0.867559670,5660223.500000
0.871099290,5476901.500000
0.874699240,5487432.500000
0.878213890,5763015.500000
0.881797320,5619305.000000
0.885430810,5803135.000000
0.889047360,5895619.500000
0.892636920,5729390.500000
0.896197140,5346070.000000
0.899747390,5981926.000000
0.903274460,5721093.500000
0.906857810,5779286.500000
0.910407620,5960897.500000
0.913945290,5423174.000000
0.917542940,5791973.500000
0.921095140,5854490.000000
0.924651360,5882909.000000
0.928199170,6333757.500000
0.931809890,5907640.000000
0.935334860,5771488.500000
0.938955590,5772726.000000
0.942532870,5854271.000000
0.946109990,5813088.500000
0.949693190,5991713.500000
0.953287090,5820153.500000
0.956849590,6005367.000000
0.960436940,6099656.500000
0.964041010,6288534.000000
0.967659690,5842290.500000
0.971213890,5596218.500000
0.974788930,5670455.000000
0.978399370,5838799.500000
0.981966120,5615419.500000
0.985564020,5943577.000000
0.987804380,10254.027000
0.990809840,5596046.500000
0.994959860,5474648.500000
0.998507870,5297603.000000
1.002134900,5792323.000000
1.005709900,5785173.500000
1.009362000,5918088.500000
1.012924600,5351129.000000
1.016534900,5694871.500000
1.020089100,5630507.000000
1.023633000,5745396.000000
1.027207800,5657107.000000
1.029419000,21812.979000
1.032714000,5805157.000000
1.036893400,6025031.000000
1.040491200,5864795.500000
1.044105800,5295971.500000
1.046346100,11536.957000
1.049364000,5257888.000000
1.053493400,5240958.000000
1.057072400,5502283.500000
1.060676600,5879637.000000
1.064241100,5629126.000000
1.067826400,5756437.000000
1.071405300,5778755.000000
1.074955800,5654604.500000
1.078528400,5899636.000000
1.082080800,6046489.500000
1.085726200,5966575.000000
1.089278700,6139919.500000
1.091519400,8019.664600
1.094503600,5894032.000000
1.098620200,5806549.500000
1.102212000,5997061.000000
1.105753500,5924240.500000
1.109408100,5970317.000000
1.111631900,19898.283000
1.114599200,5985705.500000
1.118889200,6176890.000000
1.122563700,5958102.000000
1.126110000,5857750.000000
1.129713900,5579854.500000
1.133326600,5767072.000000
1.136886800,5385107.000000
1.140460000,5592771.500000
1.144022200,6030495.000000
1.147668200,6049510.500000
1.151230400,5913840.500000
1.154776600,5819323.000000
1.158347100,5677032.000000
1.161972500,5315839.000000
1.165538900,5234314.500000
1.169095400,5584944.500000
1.172718100,5518805.500000
1.176299700,5555208.000000
1.179897200,5421572.000000
1.183499600,5739384.500000
1.187011800,5249821.000000
1.190576600,5579702.000000
1.194116000,5384302.500000
1.197739000,5550009.000000
1.201307600,5852947.000000
1.204945400,5954361.500000
1.208488800,5507162.000000
1.212095400,5723726.500000
1.215716100,5777594.000000
1.219291200,6113632.500000
1.222849300,6079315.000000
1.226376600,5902818.000000
1.230038800,6070230.500000
1.233662100,5129872.500000
1.237343200,5186574.000000
1.240870400,4458163.500000
1.244522200,5097599.500000
1.248057900,5307023.000000
1.251609700,5994666.000000
1.255203600,5790348.000000
1.259589100,5695471.500000
1.263512200,5226064.500000
1.267124400,5640067.000000
1.270649600,5857399.000000
1.274247400,5921977.500000
1.277768100,5685856.000000
1.281388800,5658998.000000
1.284951700,5972942.000000
1.288545100,5687853.500000
1.292066300,5613937.500000
1.295605700,5352017.000000
1.299208000,5448014.000000
1.302793200,5720391.500000
1.306350000,5455410.000000
1.310088900,5828072.000000
1.313664200,5453761.000000
1.317203700,5482366.500000
1.320843400,4892127.500000
1.324457700,5369714.000000
1.328055900,5132520.000000
1.331734800,5760873.500000
1.335259900,5545891.500000
1.338849500,5316697.000000
1.341090100,13406.286000
1.344162300,5401884.000000
1.348261800,5723511.000000
1.351780900,5219144.000000
1.355372300,5853106.500000
1.358960000,6100554.000000
1.362543300,5975991.000000
1.366128800,6093382.500000
1.368340000,19907.174000
1.371397300,5812570.000000
1.375453700,6045819.500000
1.379072300,6127305.500000
1.382651700,5997915.000000
1.386185000,5877274.000000
1.389778800,5827099.000000
1.393301500,5827355.000000
1.396916300,5976525.500000
1.400541200,5964769.000000
1.404089200,5827439.000000
1.407737100,5750744.500000
1.411255800,5384328.500000
1.414961900,5224562.500000
1.418612200,5619140.000000
1.422205900,5815333.500000
1.426641400,6169704.000000
1.430641200,5951398.000000
1.434214400,5545941.000000
1.437776700,5499480.500000
1.441376600,5715878.000000
1.444920300,5771135.000000
1.448522400,6030727.500000
1.450746600,15996.745000
1.453955800,5809665.500000
1.458258200,5809517.500000
1.460500800,9125.426800
1.463695300,5404454.500000
1.467849700,5364906.500000
1.471355700,5395140.500000
1.475005900,5381786.500000
1.478545200,5554890.000000
1.482207900,5770302.000000
1.485816200,5472193.000000
1.489389300,5679644.000000
1.493062100,5611163.500000
1.496605800,5250237.500000
1.500197500,5445149.500000
1.503778900,5680493.000000
1.508308100,5764300.500000
1.512362100,5707294.500000
1.515895600,5516483.500000
1.518138000,11411.686000
1.521120600,5416756.500000
1.525239000,5866289.500000
1.528791200,5922152.000000
1.532387100,6065112.000000
1.535939500,5534995.000000
1.539530700,5531478.500000
1.543145600,5531354.000000
1.546699700,5680559.500000
1.550310200,5586996.500000
1.553849600,5771973.500000
1.557441500,5898303.000000
1.561020500,5867277.000000
1.564599800,5827187.500000
1.566842500,12747.558000
1.569987200,5366615.500000
1.574031000,5143063.500000
1.577597600,5844595.000000
1.581137400,5673636.000000
1.584743300,5161594.500000
1.588316300,5508134.500000
1.591857900,5388658.000000
1.595476700,5408893.000000
1.599091400,5381228.000000
1.602608200,5800883.500000
1.606258100,6175387.000000
1.609833000,5834426.500000
1.613485200,5936581.500000
1.617012300,5341896.000000
1.620570600,5103885.000000
1.624185300,5185899.500000
1.627749900,5760054.000000
1.631404000,5418238.000000
1.635032800,5704741.500000
1.638605900,5561275.500000
1.642289400,5621014.500000
1.645872700,5095395.000000
1.649493500,5470088.000000
1.653068700,5868850.000000
1.656739200,5640014.500000
1.660343600,5644324.500000
1.663943700,5733948.000000
1.667558200,5754192.000000
1.671129000,6166228.000000
1.675547700,5638946.500000
1.679458200,5414960.500000
1.683058300,5508505.000000
1.686687200,5635862.500000
1.690306200,5758911.000000
1.693826800,5718094.500000
1.697366500,5351292.500000
1.700912500,4933615.500000
1.704635100,5619534.500000
1.706846500,24905.885000
1.710164300,5478989.000000
1.714270800,5566803.000000
1.717839400,5608370.500000
1.721387100,5782774.500000
1.724964200,5341662.500000
1.728545500,5466235.500000
1.732178900,5692324.000000
1.735704100,5667308.000000
1.739410300,5672674.500000
1.742920700,5890579.000000
1.746574900,5679845.000000
1.750197600,5919297.500000
1.753962400,5730216.500000
1.757595800,5437652.500000
1.761147700,5563887.000000
1.764777000,5860820.000000
1.768391500,5727614.500000
1.771997600,5536111.000000
1.775585300,5793730.500000
1.779220600,5866414.000000
1.782822800,5737319.000000
1.786620900,5381390.500000
1.790147800,5161384.000000
1.793791500,5262979.000000
1.797358100,5786057.500000
1.799599600,10644.195000
1.802564400,5652408.000000
1.806685300,5963113.500000
1.810270800,5785293.500000
1.813856100,5438960.500000
1.817578900,5538667.500000
1.821160400,5309744.500000
1.825012400,5447622.500000
1.828493500,5505777.500000
1.832126900,5856439.500000
1.835741400,5719286.000000
1.839404100,5684048.000000
1.842977100,5541012.000000
1.846533200,5544908.500000
1.850108300,5156435.000000
1.853756100,5459685.500000
1.857318600,5516310.000000
1.860956300,6126194.000000
1.864510200,6025406.000000
1.868056200,5339659.500000
1.871595500,5263632.000000
1.875185200,5593743.000000
1.878735100,5375195.000000
1.882310200,5692778.500000
1.885872800,6028843.500000
1.889462400,5883054.500000
1.893047800,5208631.000000
1.896603900,5658676.000000
1.900247800,5622251.000000
1.903845900,5478756.500000
1.907418700,5690438.500000
1.911039500,5639248.000000
1.914593800,5593061.500000
1.918212400,5349678.000000
1.921814300,5131315.500000
1.926243500,5469676.500000
1.930177100,5848229.500000
1.933743600,5629767.000000
1.937306200,5674577.000000
1.940918600,5670072.500000
1.943208800,35337.902000
1.946237400,5856159.000000
1.950366600,5709044.500000
1.953931200,6094559.500000
1.957512400,5954112.500000
1.961058300,5370262.000000
1.964622900,5336563.000000
1.968218800,5865219.500000
1.971868600,5576706.000000
1.975393400,5784031.500000
1.978960200,5575383.500000
1.982531100,5614781.500000
1.986133400,5590156.000000
1.989660400,5372576.500000
1.991933900,24414.637000
1.994852000,5685324.000000
1.998945700,5490435.500000
2.002504100,5330192.000000
2.006120800,6041059.000000
2.010537600,5483468.500000
2.014793700,5600333.500000
2.017017600,26056.109000
2.018450800,13434.049000
2.020872800,5605891.000000
2.025070800,5580915.000000
2.028597700,5897660.000000
2.032301900,5966667.000000
2.035843600,5722576.500000
2.039402100,6129894.000000
2.042927200,5692851.000000
2.046452100,5456211.500000
2.050045800,5706436.500000
2.052257100,18500.895000
2.055485300,5499798.000000
2.059420700,5917203.000000
2.063027100,6133356.000000
2.066599900,5719134.000000
2.070266700,5740019.000000
2.073818800,5516974.000000
2.077393900,6052296.500000
2.080958400,6065472.000000
2.084466700,5927047.000000
2.088081400,5555480.000000
2.091591400,5530265.000000
2.095170700,6061080.500000
2.098712500,5715763.000000
2.102379000,5481989.000000
2.105937400,5697305.000000
2.109523100,5662013.500000
2.113106300,5782889.500000
2.116620700,5957741.500000
2.120198000,5322496.000000
2.123747900,5427354.500000
2.127258200,5280635.500000
2.130848100,5467018.500000
2.134364600,5823930.500000
2.136643200,7801.306600
2.139637500,5811744.500000
2.143687400,5779942.500000
2.147247800,5939326.500000
2.150837600,5549765.500000
2.154354200,6010962.000000
2.157895800,5724729.500000
2.161416900,5627752.500000
2.164941900,5532947.500000
2.168545600,5899612.500000
2.172122800,6180757.000000
2.176593700,5843597.000000
2.180677200,5634009.000000
2.184212700,6036656.000000
2.187793800,6055956.500000
2.191264700,5806838.500000
2.194766800,5489240.500000
2.198400100,5592352.500000
2.201889400,5510641.000000
2.205460400,5597039.000000
2.209035200,5630803.000000
2.212643700,5903700.500000
2.216150300,5522934.500000
2.219668800,5296599.000000
2.223231300,5647651.500000
2.226733300,5506436.000000
2.230248000,5551563.000000
2.233723000,5335127.500000
2.237250200,5451346.000000
2.240752200,5333261.500000
2.244323000,5562817.500000
2.247758500,5042505.500000
2.251329200,5658720.000000
2.254871000,5504892.500000
2.258389600,5432061.000000
2.261952000,5234036.500000
2.265452000,5322791.500000
2.268983400,5987466.000000
2.272497900,5762069.500000
2.276154200,5707070.000000
2.279708300,5428779.500000
2.283241800,5530710.000000
2.286793900,6181287.500000
2.290329400,6143797.500000
2.293833400,6295739.500000
2.297400100,5803902.000000
2.300914800,5599693.000000
2.304412600,5020241.000000
2.307977200,5336969.500000
2.311556500,5958644.500000
2.315052000,5593427.000000
2.318627100,5494018.000000
2.320869600,8535.728500
2.323766700,5601660.000000
2.327908600,5746814.500000
2.331400100,5593391.500000
2.334952200,5733105.000000
2.338477100,5901599.000000
2.342000000,6112646.000000
2.345527100,5795097.500000
2.349048000,5766901.500000
2.352566600,5779716.500000
2.356031300,5875913.000000
2.358271800,12316.535000
2.360796900,17655.141000
2.363239700,6069755.500000
2.367331400,5435102.000000
2.370869000,5338193.500000
2.374475200,5371388.500000
2.377958500,5559229.500000
2.381566900,5974282.000000
2.385114700,5560719.000000
2.388631300,5874747.500000
2.390842700,21219.787000
2.393398900,12382.716000
2.395902000,5898681.500000
2.399987800,5757252.000000
2.403487500,5753966.500000
2.406964700,5524465.500000
2.410596200,5785915.000000
2.414073100,5828138.000000
2.417608500,5820257.000000
2.421137900,5965233.500000
2.424679300,6067961.500000
2.428273100,5771797.000000
2.431852300,5546824.500000
2.435356300,5784079.000000
2.438866600,5638627.000000
2.442429300,5605447.000000
2.445885500,5272349.000000
2.449402100,5656976.000000
2.452910500,5687860.000000
2.456400100,5291482.000000
2.459937700,5503168.500000
2.463473000,5654035.000000
2.467002400,5721939.000000
2.470556500,5412588.000000
2.474052300,5257626.000000
2.476292700,8094.012700
2.479287500,5395691.500000
2.483410600,5727414.500000
2.486931400,5852789.000000
2.490452400,5623484.000000
2.493979400,5981684.000000
2.497552300,5830967.500000
2.501042000,5202998.500000
2.504633500,5407055.000000
2.508139800,5581042.000000
2.511650200,5057758.500000
2.515164800,5344172.000000
2.518710500,5769516.000000
2.522256200,5754744.500000
2.525727300,5600728.500000
2.529229200,5522637.500000
2.532817100,5659958.500000
2.536329500,5503888.500000
2.539873100,5349389.500000
2.543421300,4778367.000000
2.546992000,5357326.000000
2.550525200,5834021.500000
2.554064800,5397275.500000
2.557635800,5284959.000000
2.561189900,5489338.500000
2.564656500,5644543.000000
2.568219100,5235027.000000
2.571760700,5287392.500000
2.575333500,4829944.500000
2.578898100,5378634.000000
2.582385500,5627559.500000
2.585893800,5746406.500000
2.589433600,5726002.000000
2.592937800,5291241.000000
2.596444000,5486323.000000
2.600025400,5339551.000000
2.603562800,5179994.500000
2.607106500,5062222.500000
2.610594100,5253631.500000
2.614127400,5442512.500000
2.617646000,5329706.000000
2.621135800,5410642.000000
2.624754500,5885671.000000
2.628327200,5701219.500000
2.631800200,5357691.500000
2.635341800,5514414.000000
2.638843900,5758368.000000
2.642360600,5822064.000000
2.645991800,5844546.500000
2.648282300,35068.988000
2.651187700,5430846.000000
2.655333500,5512473.500000
2.658889800,5620105.500000
2.662404300,5901048.500000
2.665945900,5725758.500000
2.669468900,5662799.500000
2.672438500,19873.984000
2.674942000,5762919.500000
2.678818900,5396964.500000
2.682354200,5648778.000000
2.685866800,5413840.000000
2.689408500,5392801.000000
2.692973300,5527040.000000
2.696458700,5611085.500000
2.699987800,5568824.500000
2.703491800,5545164.000000
2.707060800,5886225.000000
2.710558700,5925209.500000
2.714085800,6031620.500000
2.717650400,6036672.000000
2.721158600,5181774.500000
2.724710800,5342726.000000
2.726919900,22484.033000
2.729873100,5283394.000000
2.733998200,5362959.500000
2.737623100,5610648.000000
2.741129600,5672203.500000
2.744662700,5337195.500000
2.746902500,16546.959000
2.750054400,5387147.500000
2.754144100,5633712.000000
2.757644200,5835539.000000
2.761193900,5795500.500000
2.764750500,5806695.000000
2.768306700,5780033.000000
2.771837700,5297824.000000
2.775396000,5212363.500000
2.778946100,5225616.000000
2.782464800,5586795.000000
2.784705300,12562.443000
2.787616900,5486748.500000
2.791790100,6084223.500000
2.795283600,5865219.000000
2.798825200,5789137.000000
2.802425300,5550445.000000
2.805943800,5539747.000000
2.809504400,5335739.500000
2.813017300,5617927.500000
2.815257400,9986.271500
2.818364800,5677255.000000
2.822252300,5630439.500000
2.825837800,5463228.500000
2.829327400,5746320.500000
2.832898100,5527245.500000
2.836471200,5545291.000000
2.840033800,5699839.000000
2.843544100,5465137.500000
2.847044100,5562883.000000
2.850540100,5747982.500000
2.854035800,5734707.000000
2.857525400,5604908.500000
2.861029700,5854554.500000
2.864617200,5799442.000000
2.868190000,5712646.500000
2.871758700,5602412.500000
2.875310800,5639159.500000
2.878837700,5605514.000000
2.882377300,5436990.000000
2.885856500,5514284.000000
2.889458500,5573850.000000
2.893054500,5533185.500000
2.896550400,5487170.000000
2.900071200,5607649.500000
2.903610700,5583783.000000
2.907142100,6129970.500000
2.910781700,6018701.500000
2.914346200,5872362.000000
2.917827500,5337510.500000
2.921444200,5596522.500000
2.924910900,5536781.000000
2.928492000,6087933.500000
2.932015000,5989443.000000
2.935535600,5672881.500000
2.939052200,5173847.000000
2.942558600,5769715.500000
2.946089700,5048693.000000
2.949619000,5158915.000000
2.953173400,5859674.000000
2.956742100,5938142.500000
2.960271400,5756885.000000
2.963860800,5984950.000000
2.967377500,5326209.000000
2.970952500,5746590.000000
2.974450500,5404842.000000
2.977971200,5344132.000000
2.981452600,5724813.500000
2.985010900,5666951.500000
2.988567100,5586988.500000
2.992121400,5402381.500000
2.994411800,26263.762000
2.997342100,5226790.500000
3.001481700,5774827.500000
3.005079500,5442401.500000
3.008729700,5476907.000000
3.012258700,5680037.000000
3.015804600,5954388.000000
3.019339900,6194945.500000
3.022877400,5950878.000000
3.026452500,5839876.500000
3.030006700,5767573.000000
3.033596300,5389802.500000
3.037106900,5563678.000000
3.040650500,5691486.500000
3.044165100,5429052.500000
3.047702700,5401759.000000
3.051210900,5667043.500000
3.054767200,5746001.000000
3.058348500,5858435.000000
3.061931700,5887217.000000
3.064142900,24619.939000
3.067162900,5586564.000000
3.071331800,5590411.000000
3.074825600,5664237.000000
3.078463000,5791394.000000
3.082050600,5685304.000000
3.084274700,14688.462000
3.087300300,5908510.000000
3.091383700,5393652.500000
3.094883900,5187354.000000
3.098500500,5676160.000000
3.102019200,6002679.500000
3.105531600,5851133.000000
3.109069100,5709031.000000
3.112612800,5657756.000000
3.116150400,5611925.000000
3.119704700,5318423.000000
3.123200400,5586235.500000
3.126763000,5741447.500000
3.130452800,6142365.000000
3.133938000,5586419.000000
3.137458900,5573593.000000
3.140988100,5342951.500000
3.144552600,5579084.500000
3.148056600,5597075.500000
3.151623500,6038129.000000
3.155190000,5838447.000000
3.158740100,5789083.000000
3.160980700,5705.460900
3.163904700,5278818.500000
3.168121500,5527157.500000
3.171679700,5667568.000000
3.175236000,5355440.000000
3.178760800,5475535.000000
3.182466900,5564389.000000
3.185960800,5696287.000000
3.189529700,5403241.000000
3.193069200,5393212.500000
3.196556700,5515790.000000
3.200117300,5598317.000000
3.203619300,5310719.500000
3.207204700,5724901.000000
3.210694400,5906457.500000
3.214335800,5816207.000000
3.217850400,5830559.500000
3.221467300,5887118.000000
3.225050500,5595134.000000
3.228606700,5351407.500000
3.232134100,5979742.000000
3.235742100,5762344.000000
3.239273200,5502167.000000
3.241548400,18557.791000
3.244513000,5610178.000000
3.248633900,5920306.500000
3.252165200,5689979.500000
3.255781800,5443165.000000
3.259329400,5450331.500000
3.261570200,10943.106000
3.264579700,5474318.500000
3.268673600,6057508.500000
3.272232000,5876316.000000
3.275742100,5601601.000000
3.279287800,5745088.500000
3.282777600,5549663.000000
3.286321300,5618775.500000
3.289869200,5894179.000000
3.293452800,5661018.000000
3.295695200,11596.115000
3.298748500,5465477.000000
3.302696200,5535526.500000
3.306208800,5461279.000000
3.309829800,5922616.500000
3.313317300,5377878.500000
3.316890200,5532113.000000
3.320400700,5514312.000000
3.323888100,5536715.000000
3.327446300,5304791.000000
3.330984100,5224513.000000
3.334500500,5670890.500000
3.338050500,5664569.000000
3.341629900,5221119.500000
3.345208900,5353504.000000
3.348784000,5208492.000000
3.352300600,5418407.500000
3.355823500,5866413.000000
3.359369200,5569490.000000
3.362944400,5742503.000000
3.366490000,5735871.500000
3.369990100,5661465.500000
3.373519300,5758812.500000
3.377225700,5634206.000000
3.380679900,5702555.500000
3.384265400,5754233.000000
3.387813200,5674895.000000
3.391315200,5710517.000000
3.394840300,5706260.500000
3.398390200,5632384.000000
3.400601500,25490.475000
3.403635900,5683226.000000
3.407692400,5556472.000000
3.411246500,5911644.500000
3.414760900,5926929.500000
3.418323600,6043095.000000
3.421875500,5728631.000000
3.425506900,5433075.500000
3.428994100,5344237.000000
3.432509000,5572562.500000
3.436121200,5410942.000000
3.439627600,5926422.500000
3.443179800,5636394.000000
3.446729900,5422841.000000
3.450259100,5697006.500000
3.453821600,5696433.500000
3.457390300,5621529.500000
3.460992400,5487259.000000
3.464452900,5365885.500000
3.468021500,5658035.000000
3.471575600,5335658.000000
3.475119500,5509954.000000
3.478675500,5698849.000000
3.482246600,5680265.000000
3.485890100,5694208.500000
3.489448300,5333268.500000
3.493027700,5619259.500000
3.496540200,4881268.500000
3.498780800,11349.383000
3.501940300,5782382.000000
3.505869300,5984780.500000
3.509423600,5426009.000000
3.513006800,5235774.000000
3.516542200,5109593.500000
3.520175800,5318605.000000
3.523679700,5686840.500000
3.527217400,5669845.500000
3.530794600,5745247.000000
3.534344300,5724492.000000
3.537867400,5864409.500000
3.541406900,5164237.500000
3.544990300,5757194.000000
3.548529900,5616484.000000
3.552125900,5641501.500000
3.555636200,5430978.000000
3.559240100,5745396.500000
3.562819500,5629931.500000
3.566369200,5167457.000000
3.569883900,5053684.000000
3.573500900,5356346.000000
3.577057000,5971808.000000
3.580609100,5490050.500000
3.582820500,9697.276400
3.585910800,5635422.500000
3.589842300,5639165.000000
3.593367300,5464170.000000
3.596919500,5594321.000000
3.600444400,5752914.500000
3.604029900,5361560.000000
3.607582000,5622111.500000
3.611146400,5392227.500000
3.614746600,5643656.500000
3.618309200,5764111.000000
3.621781800,5260001.000000
3.625338300,5515405.000000
3.628925800,5430118.000000
3.632458800,5155544.500000
3.636015200,5268884.000000
3.639586000,5415474.000000
3.643173500,5462405.000000
3.646781900,5643663.500000
3.650296700,5699877.000000
3.653948700,5550213.000000
3.657455000,5691790.500000
3.660996700,5991676.000000
3.664563200,5677332.500000
3.668092500,5933211.000000
3.671648700,5679697.500000
3.675257000,5746978.000000
3.678819600,5744204.500000
3.682382200,5818655.500000
3.685917300,5221313.000000
3.689461100,5667719.500000
3.693023700,5583379.000000
3.696567300,5880344.000000
3.700106900,5614698.000000
3.703753000,5270036.000000
3.707330000,5297383.000000
3.710823700,5324805.500000
3.714484300,5483895.500000
3.718013300,6004577.000000
3.721542500,5411422.500000
3.725175900,5592398.500000
3.728763300,5619787.000000
3.732317500,5403141.000000
3.735873700,5644792.500000
3.738085000,19916.994000
3.740620300,15666.312000
3.743127900,5525386.500000
3.747240300,5551020.000000
3.750755000,5788189.000000
3.754296700,5936908.500000
3.757906900,5436067.000000
3.761438300,5379278.000000
3.765032100,5357350.500000
3.768630000,5527214.500000
3.772209200,5641679.000000
3.775802900,5714529.500000
3.779402700,5676060.500000
3.782967300,5531454.000000
3.786575800,5299192.500000
