,L24,L31
161,0.6035458,0.6015095
162,0.6070747,0.6051431
163,0.6106979,0.6105449
164,0.6142104,0.6144575
165,0.617748,0.6196868
166,0.6212816,0.6237869
167,0.62485,0.6273699
168,0.6283727,0.6310177
169,0.6318704,0.6345366
170,0.6353894,0.6381198
171,0.6389018,0.6417223
172,0.6424685,0.6452907
173,0.6460354,0.6488806
174,0.6495791,0.6524824
175,0.6531081,0.6560286
176,0.6565875,0.6595843
177,0.6601145,0.6632347
178,0.6637081,0.6667471
179,0.6671771,0.6703514
180,0.6707666,0.6739239
181,0.6743,0.677524
182,0.6778229,0.6812426
183,0.6813958,0.6847681
184,0.6849353,0.6884554
185,0.6884583,0.6939157
186,0.6938688,0.697968
187,0.6977499,0.7032595
188,0.7012854,0.7073368
189,0.7048584,0.7108843
190,0.7083956,0.7145119
191,0.7119706,0.7180762
192,0.7155518,0.7216035
193,0.7191018,0.7251868
194,0.7226206,0.7287827
195,0.7262188,0.734241
196,0.7316,0.738343
197,0.7355269,0.7419015
198,0.7390436,0.7455367
199,0.7426499,0.7490993
200,0.7461791,0.752672
201,0.7497125,0.7562452
202,0.7532126,0.7598013
203,0.7567562,0.7634848
204,0.7603333,0.7670285
205,0.7674354,0.7705871
206,0.7709375,0.7741679
207,0.7744668,0.7777137
208,0.7780437,0.7812742
209,0.7815542,0.7848784
210,0.7850894,0.7884806
211,0.7886811,0.7920474
212,0.7922311,0.7956054
213,0.7957916,0.7992077
214,0.7992665,0.8027471
215,0.8028207,0.8064973
216,0.8063209,0.8100119
217,0.8098063,0.8136516
218,0.8133854,0.817241
219,0.8169001,0.8207909
220,0.8204584,0.8243575
221,0.823952,0.8279201
222,0.8275627,0.8315179
223,0.831127,0.8350536
224,0.8347501,0.838664
225,0.8382687,0.8422431
226,0.8418456,0.8458015
227,0.8453311,0.849364
228,0.8488685,0.8529222
229,0.8523769,0.8565411
230,0.8559811,0.8601473
231,0.8594937,0.8638787
232,0.8631125,0.8675597
233,0.8667021,0.8710993
234,0.8702626,0.8746992
235,0.8737645,0.8782139
236,0.8773062,0.8817973
237,0.8808731,0.8854308
238,0.8844542,0.8890474
239,0.887948,0.8926369
240,0.8914981,0.8961971
241,0.8950042,0.8997474
242,0.8986583,0.9032745
243,0.9022521,0.9068578
244,0.9058582,0.9104076
245,0.9093249,0.9139453
246,0.9128501,0.9175429
247,0.9163459,0.9210951
248,0.919923,0.9246514
249,0.9234252,0.9281992
250,0.9270148,0.9318099
251,0.9304938,0.9353349
252,0.9340689,0.9389556
253,0.9376021,0.9425329
254,0.9411626,0.94611
255,0.9447208,0.9496932
256,0.948252,0.9532871
257,0.9517832,0.9568496
258,0.9552479,0.9604369
259,0.9587666,0.964041
260,0.9623103,0.9676597
261,0.9658166,0.9712139
262,0.969402,0.9747889
263,0.9728917,0.9783994
264,0.9764667,0.9819661
265,0.9799855,0.985564
266,0.9835564,0.9908099
267,0.987071,0.9949598
268,0.990577,0.9985079
269,0.9941356,1.002135
270,0.9976524,1.00571
271,1.001148,1.009362
272,1.004692,1.012925
273,1.008227,1.016535
274,1.011773,1.020089
275,1.01531,1.023633
276,1.01885,1.027208
277,1.022398,1.032714
278,1.025969,1.036893
279,1.031369,1.040491
280,1.035463,1.044106
281,1.038981,1.049364
282,1.0425,1.053493
283,1.046048,1.057072
284,1.049567,1.060677
285,1.054752,1.064241
286,1.058836,1.067826
287,1.062338,1.071405
288,1.065925,1.074956
289,1.069508,1.078528
290,1.07301,1.082081
291,1.07655,1.085726
292,1.081675,1.089279
293,1.085765,1.094504
294,1.089317,1.09862
295,1.092852,1.102212
296,1.096394,1.105754
297,1.101579,1.109408
298,1.105669,1.114599
299,1.109196,1.118889
300,1.112696,1.122564
301,1.116217,1.12611
302,1.119756,1.129714
303,1.123256,1.133327
304,1.126917,1.136887
305,1.130452,1.14046
306,1.133994,1.144022
307,1.137521,1.147668
308,1.141079,1.15123
309,1.144613,1.154777
310,1.148188,1.158347
311,1.151798,1.161973
312,1.155363,1.165539
313,1.158837,1.169095
314,1.162358,1.172718
315,1.165894,1.1763
316,1.169408,1.179897
317,1.172971,1.1835
318,1.176519,1.187012
319,1.180055,1.190577
320,1.183588,1.194116
321,1.187121,1.197739
322,1.190627,1.201308
323,1.194206,1.204945
324,1.197706,1.208489
325,1.201223,1.212095
326,1.204788,1.215716
327,1.208423,1.219291
328,1.212019,1.222849
329,1.215517,1.226377
330,1.21905,1.230039
331,1.222596,1.233662
332,1.226131,1.237343
333,1.229731,1.24087
334,1.233227,1.244522
335,1.238571,1.248058
336,1.242492,1.25161
337,1.246006,1.255204
338,1.24955,1.259589
339,1.253129,1.263512
340,1.256659,1.267124
341,1.260229,1.27065
342,1.263815,1.274247
343,1.267331,1.277768
344,1.270871,1.281389
345,1.274413,1.284952
346,1.278032,1.288545
347,1.283244,1.292066
348,1.287371,1.295606
349,1.290896,1.299208
350,1.294407,1.302793
351,1.298111,1.30635
352,1.30159,1.310089
353,1.305142,1.313664
354,1.308638,1.317204
355,1.312252,1.320843
356,1.315738,1.324458
357,1.319275,1.328056
358,1.322798,1.331735
359,1.326363,1.33526
360,1.330011,1.33885
361,1.333517,1.344162
362,1.337067,1.348262
363,1.340598,1.351781
364,1.34419,1.355372
365,1.347684,1.35896
366,1.351198,1.362543
367,1.354702,1.366129
368,1.358298,1.371397
369,1.361798,1.375454
370,1.367313,1.379072
371,1.371273,1.382652
372,1.37665,1.386185
373,1.380536,1.389779
374,1.384046,1.393301
375,1.38755,1.396916
376,1.391088,1.400541
377,1.394606,1.404089
378,1.398142,1.407737
379,1.401671,1.411256
380,1.4052,1.414962
381,1.408721,1.418612
382,1.41226,1.422206
383,1.415813,1.426641
384,1.419425,1.430641
385,1.424809,1.434214
386,1.428736,1.437777
387,1.432302,1.441377
388,1.4359,1.44492
389,1.439413,1.448522
390,1.442934,1.453956
391,1.446486,1.458258
392,1.450048,1.463695
393,1.453567,1.46785
394,1.457117,1.471356
395,1.460619,1.475006
396,1.464157,1.478545
397,1.46769,1.482208
398,1.471342,1.485816
399,1.474877,1.489389
400,1.478382,1.493062
401,1.481879,1.496606
402,1.485484,1.500198
403,1.489069,1.503779
404,1.492648,1.508308
405,1.496202,1.512362
406,1.499757,1.515896
407,1.503333,1.521121
408,1.506846,1.525239
409,1.510382,1.528791
410,1.51395,1.532387
411,1.519173,1.535939
412,1.523244,1.539531
413,1.526953,1.543146
414,1.530486,1.5467
415,1.534015,1.55031
416,1.537582,1.55385
417,1.541108,1.557441
418,1.544709,1.56102
419,1.548202,1.5646
420,1.551723,1.569987
421,1.555369,1.574031
422,1.560563,1.577598
423,1.564771,1.581137
424,1.568306,1.584743
425,1.57188,1.588316
426,1.575404,1.591858
427,1.578919,1.595477
428,1.582444,1.599091
429,1.586021,1.602608
430,1.58954,1.606258
431,1.59306,1.609833
432,1.596611,1.613485
433,1.600094,1.617012
434,1.603617,1.620571
435,1.607142,1.624185
436,1.610723,1.62775
437,1.614242,1.631404
438,1.617769,1.635033
439,1.621332,1.638606
440,1.624865,1.642289
441,1.628646,1.645873
442,1.632125,1.649493
443,1.635723,1.653069
444,1.63935,1.656739
445,1.642879,1.660344
446,1.646513,1.663944
447,1.650046,1.667558
448,1.653569,1.671129
449,1.657263,1.675548
450,1.660757,1.679458
451,1.6644,1.683058
452,1.667913,1.686687
453,1.671459,1.690306
454,1.674986,1.693827
455,1.678527,1.697366
456,1.682125,1.700912
457,1.685686,1.704635
458,1.69115,1.710164
459,1.695065,1.714271
460,1.6986,1.717839
461,1.702199,1.721387
462,1.705746,1.724964
463,1.709344,1.728546
464,1.714569,1.732179
465,1.718815,1.735704
466,1.7224,1.73941
467,1.725992,1.742921
468,1.729579,1.746575
469,1.733088,1.750198
470,1.736636,1.753962
471,1.740155,1.757596
472,1.743677,1.761148
473,1.747255,1.764777
474,1.750751,1.768391
475,1.754303,1.771998
476,1.757875,1.775585
477,1.761478,1.779221
478,1.76498,1.782823
479,1.768632,1.786621
480,1.772163,1.790148
481,1.777542,1.793792
482,1.781477,1.797358
483,1.784999,1.802564
484,1.788613,1.806685
485,1.79219,1.810271
486,1.797361,1.813856
487,1.801471,1.817579
488,1.805009,1.82116
489,1.808548,1.825012
490,1.812134,1.828493
491,1.81565,1.832127
492,1.81919,1.835741
493,1.822705,1.839404
494,1.826282,1.842977
495,1.829815,1.846533
496,1.833405,1.850108
497,1.836925,1.853756
498,1.840544,1.857319
499,1.844063,1.860956
500,1.847717,1.86451
501,1.85124,1.868056
502,1.854807,1.871596
503,1.858348,1.875185
504,1.861869,1.878735
505,1.865457,1.88231
506,1.869044,1.885873
507,1.872571,1.889462
508,1.876102,1.893048
509,1.87965,1.896604
510,1.88313,1.900248
511,1.886704,1.903846
512,1.890215,1.907419
513,1.893817,1.911039
514,1.897336,1.914594
515,1.900834,1.918212
516,1.904359,1.921814
517,1.907828,1.926244
518,1.911325,1.930177
519,1.914794,1.933744
520,1.918267,1.937306
521,1.921794,1.940919
522,1.925315,1.946237
523,1.928826,1.950367
524,1.93233,1.953931
525,1.935909,1.957512
526,1.939381,1.961058
527,1.942873,1.964623
528,1.946436,1.968219
529,1.949896,1.971869
530,1.953413,1.975393
531,1.958692,1.97896
532,1.962655,1.982531
533,1.966144,1.986133
534,1.96965,1.98966
535,1.97319,1.994852
536,1.97668,1.998946
537,1.980165,2.002504
538,1.983644,2.006121
539,1.988763,2.010538
540,1.992963,2.014794
541,1.99644,2.020873
542,1.999998,2.025071
543,2.003436,2.028598
544,2.00698,2.032302
545,2.010492,2.035844
546,2.013982,2.039402
547,2.01753,2.042927
548,2.020984,2.046452
549,2.02448,2.050046
550,2.027999,2.055485
551,2.031505,2.059421
552,2.035009,2.063027
553,2.038522,2.0666
554,2.043859,2.070267
555,2.049413,2.073819
556,2.053511,2.077394
557,2.057021,2.080958
558,2.06054,2.084467
559,2.064107,2.088081
560,2.067638,2.091591
561,2.071134,2.095171
562,2.074684,2.098712
563,2.078199,2.102379
564,2.081711,2.105937
565,2.085192,2.109523
566,2.088688,2.113106
567,2.092228,2.116621
568,2.095759,2.120198
569,2.09928,2.123748
570,2.102748,2.127258
571,2.106378,2.130848
572,2.109855,2.134365
573,2.113523,2.139637
574,2.116961,2.143687
575,2.12049,2.147248
576,2.123992,2.150838
577,2.127467,2.154354
578,2.131067,2.157896
579,2.134582,2.161417
580,2.138088,2.164942
581,2.141563,2.168545
582,2.145126,2.172123
583,2.148609,2.176594
584,2.152226,2.180677
585,2.157398,2.184213
586,2.16153,2.187794
587,2.165065,2.191265
588,2.16854,2.194767
589,2.172042,2.1984
590,2.175584,2.20189
591,2.179111,2.20546
592,2.18258,2.209035
593,2.186099,2.212644
594,2.189594,2.21615
595,2.193115,2.219669
596,2.196663,2.223231
597,2.200296,2.226733
598,2.203807,2.230248
599,2.207365,2.233723
600,2.21088,2.23725
601,2.214428,2.240752
602,2.217976,2.244323
603,2.221451,2.247758
604,2.224942,2.251329
605,2.228438,2.254871
606,2.23198,2.25839
607,2.235499,2.261952
608,2.239047,2.265452
609,2.242532,2.268983
610,2.246032,2.272498
611,2.24953,2.276154
612,2.253026,2.279708
613,2.256507,2.283242
614,2.260053,2.286794
615,2.263659,2.290329
616,2.267115,2.293833
617,2.270615,2.2974
618,2.27413,2.300915
619,2.277624,2.304413
620,2.281163,2.307977
621,2.284674,2.311557
622,2.288178,2.315052
623,2.291676,2.318627
624,2.295167,2.323767
625,2.298682,2.327909
626,2.30218,2.3314
627,2.305813,2.334952
628,2.309342,2.338477
629,2.31284,2.342
630,2.316324,2.345527
631,2.319863,2.349048
632,2.323367,2.352567
633,2.326853,2.356031
634,2.330392,2.36324
635,2.333855,2.367332
636,2.337467,2.370869
637,2.340974,2.374475
638,2.344509,2.377959
639,2.34794,2.381567
640,2.351444,2.385115
641,2.354955,2.388631
642,2.358432,2.395902
643,2.361892,2.399988
644,2.365399,2.403487
645,2.368997,2.406965
646,2.372488,2.410596
647,2.376017,2.414073
648,2.379509,2.417608
649,2.383019,2.421138
650,2.388203,2.424679
651,2.39229,2.428273
652,2.395782,2.431852
653,2.399295,2.435356
654,2.402865,2.438867
655,2.406344,2.442429
656,2.409963,2.445885
657,2.413565,2.449402
658,2.417078,2.45291
659,2.422474,2.4564
660,2.426834,2.459938
661,2.430423,2.463473
662,2.43388,2.467002
663,2.43738,2.470556
664,2.442776,2.474052
665,2.446809,2.479287
666,2.450292,2.483411
667,2.453809,2.486931
668,2.45739,2.490452
669,2.46093,2.493979
670,2.466211,2.497552
671,2.470265,2.501042
672,2.473782,2.504633
673,2.477276,2.50814
674,2.480899,2.51165
675,2.484355,2.515165
676,2.487845,2.518711
677,2.491384,2.522256
678,2.496755,2.525727
679,2.500672,2.529229
680,2.504143,2.532817
681,2.507697,2.53633
682,2.511169,2.539873
683,2.514738,2.543421
684,2.518215,2.546992
685,2.521743,2.550525
686,2.525286,2.554065
687,2.528851,2.557636
688,2.532326,2.56119
689,2.535859,2.564656
690,2.539553,2.568219
691,2.543063,2.571761
692,2.546574,2.575334
693,2.550074,2.578898
694,2.553601,2.582386
695,2.557076,2.585894
696,2.560642,2.589434
697,2.564105,2.592938
698,2.567611,2.596444
699,2.571145,2.600025
700,2.574688,2.603563
701,2.578259,2.607106
702,2.581736,2.610594
703,2.585222,2.614127
704,2.588805,2.617646
705,2.593163,2.621136
706,2.59708,2.624754
707,2.600703,2.628327
708,2.604224,2.6318
709,2.607765,2.635342
710,2.611282,2.638844
711,2.614809,2.642361
712,2.618361,2.645992
713,2.621932,2.651188
714,2.625455,2.655334
715,2.628988,2.65889
716,2.632524,2.662404
717,2.636034,2.665946
718,2.639578,2.669469
719,2.643092,2.674942
720,2.646624,2.678819
721,2.65013,2.682354
722,2.653649,2.685867
723,2.657174,2.689409
724,2.660703,2.692973
725,2.664269,2.696459
726,2.667828,2.699988
727,2.671345,2.703492
728,2.674913,2.707061
729,2.678442,2.710559
730,2.681955,2.714086
731,2.685549,2.71765
732,2.689036,2.721159
733,2.692545,2.724711
734,2.696049,2.729873
735,2.699536,2.733998
736,2.703049,2.737623
737,2.706609,2.74113
738,2.710124,2.744663
739,2.713621,2.750054
740,2.717149,2.754144
741,2.720692,2.757644
742,2.726034,2.761194
743,2.72998,2.76475
744,2.733469,2.768307
745,2.737009,2.771838
746,2.740496,2.775396
747,2.744005,2.778946
748,2.747501,2.782465
749,2.751043,2.787617
750,2.754613,2.79179
751,2.758097,2.795284
752,2.761638,2.798825
753,2.765149,2.802425
754,2.768753,2.805944
755,2.772313,2.809505
756,2.775866,2.813017
757,2.779332,2.818365
758,2.784634,2.822252
759,2.788557,2.825838
760,2.792199,2.829327
761,2.797426,2.832898
762,2.801547,2.836471
763,2.805076,2.840034
764,2.808578,2.843544
765,2.812157,2.847044
766,2.815618,2.85054
767,2.819172,2.854036
768,2.82277,2.857525
769,2.826326,2.86103
770,2.829878,2.864617
771,2.835057,2.86819
772,2.839174,2.871759
773,2.843553,2.875311
774,2.847488,2.878838
775,2.850995,2.882377
776,2.854486,2.885856
777,2.858005,2.889458
778,2.861532,2.893054
779,2.865055,2.89655
780,2.868593,2.900071
781,2.872101,2.903611
782,2.875618,2.907142
783,2.879136,2.910782
784,2.88262,2.914346
785,2.886201,2.917828
786,2.889726,2.921444
787,2.893232,2.924911
788,2.896726,2.928492
789,2.900242,2.932015
790,2.903755,2.935536
791,2.90728,2.939052
792,2.910826,2.942559
793,2.914403,2.94609
794,2.917901,2.949619
795,2.921451,2.953173
796,2.925851,2.956742
797,2.929947,2.960271
798,2.933561,2.963861
799,2.937038,2.967377
800,2.940557,2.970953
801,2.944097,2.974451
802,2.947603,2.977971
803,2.951118,2.981453
804,2.954603,2.985011
805,2.95813,2.988567
806,2.961749,2.992121
807,2.965278,2.997342
808,2.968803,3.001482
809,2.972355,3.00508
810,2.975886,3.00873
811,2.979424,3.012259
812,2.982978,3.015805
813,2.986486,3.01934
814,2.990049,3.022877
815,2.993518,3.026453
816,2.996993,3.030007
817,3.000511,3.033596
818,3.004007,3.037107
819,3.007639,3.040651
820,3.011126,3.044165
821,3.014647,3.047703
822,3.018134,3.051211
823,3.021703,3.054767
824,3.025174,3.058348
825,3.028692,3.061932
826,3.032188,3.067163
827,3.035741,3.071332
828,3.039251,3.074826
829,3.042849,3.078463
830,3.046407,3.082051
831,3.049961,3.0873
832,3.05352,3.091384
833,3.056997,3.094884
834,3.060515,3.0985
835,3.064043,3.102019
836,3.06922,3.105532
837,3.073305,3.109069
838,3.076815,3.112613
839,3.08192,3.11615
840,3.086091,3.119705
841,3.090436,3.1232
842,3.094543,3.126763
843,3.098084,3.130453
844,3.10162,3.133938
845,3.105247,3.137459
846,3.108735,3.140988
847,3.112283,3.144553
848,3.115818,3.148057
849,3.119314,3.151623
850,3.122861,3.15519
851,3.126449,3.15874
852,3.129968,3.163905
853,3.133566,3.168122
854,3.137088,3.17168
855,3.140586,3.175236
856,3.144072,3.178761
857,3.147568,3.182467
858,3.151076,3.185961
859,3.154549,3.18953
860,3.158076,3.193069
861,3.161597,3.196557
862,3.165107,3.200117
863,3.168674,3.203619
864,3.174797,3.207205
865,3.178903,3.210694
866,3.182414,3.214336
867,3.185936,3.21785
868,3.189457,3.221467
869,3.192947,3.22505
870,3.19647,3.228607
871,3.199982,3.232134
872,3.203495,3.235742
873,3.207028,3.239273
874,3.210505,3.244513
875,3.214059,3.248634
876,3.217582,3.252165
877,3.221168,3.255782
878,3.224722,3.259329
879,3.228214,3.26458
880,3.231737,3.268674
881,3.235272,3.272232
882,3.238789,3.275742
883,3.242297,3.279288
884,3.245855,3.282778
885,3.24938,3.286321
886,3.252893,3.289869
887,3.256422,3.293453
888,3.259976,3.298748
889,3.26348,3.302696
890,3.266978,3.306209
891,3.27047,3.30983
892,3.273974,3.313317
893,3.277622,3.31689
894,3.281291,3.320401
895,3.284722,3.323888
896,3.288264,3.327446
897,3.291757,3.330984
898,3.295307,3.334501
899,3.298849,3.338051
900,3.302397,3.34163
901,3.307747,3.345209
902,3.311703,3.348784
903,3.315274,3.352301
904,3.318759,3.355824
905,3.322449,3.359369
906,3.325901,3.362944
907,3.329457,3.36649
908,3.333043,3.36999
909,3.336582,3.373519
910,3.340068,3.377226
911,3.343559,3.38068
912,3.347089,3.384265
913,3.350655,3.387813
914,3.354199,3.391315
915,3.357711,3.39484
916,3.361182,3.39839
917,3.364759,3.403636
918,3.368295,3.407692
919,3.371886,3.411247
920,3.375443,3.414761
921,3.378901,3.418324
922,3.382491,3.421875
923,3.385964,3.425507
924,3.389501,3.428994
925,3.392997,3.432509
926,3.396636,3.436121
927,3.400153,3.439628
928,3.403753,3.44318
929,3.409103,3.44673
930,3.413083,3.450259
931,3.416735,3.453822
932,3.420318,3.45739
933,3.42382,3.460992
934,3.427322,3.464453
935,3.430876,3.468021
936,3.434374,3.471575
937,3.437868,3.47512
938,3.441495,3.478676
939,3.444962,3.482247
940,3.448514,3.48589
941,3.452064,3.489448
942,3.455562,3.493028
943,3.459132,3.49654
944,3.462729,3.50194
945,3.466203,3.505869
946,3.46972,3.509423
947,3.473268,3.513007
948,3.476818,3.516542
949,3.480366,3.520176
950,3.483916,3.52368
951,3.487413,3.527217
952,3.490928,3.530795
953,3.494524,3.534344
954,3.497993,3.537867
955,3.503184,3.541407
956,3.507312,3.54499
957,3.510826,3.54853
958,3.514374,3.552126
959,3.519583,3.555636
960,3.52366,3.55924
961,3.527186,3.562819
962,3.530701,3.566369
963,3.534276,3.569884
964,3.539572,3.573501
965,3.543782,3.577057
966,3.547289,3.580609
967,3.550816,3.585911
968,3.554347,3.589842
969,3.557901,3.593367
970,3.561441,3.59692
971,3.564912,3.600444
972,3.568443,3.60403
973,3.571987,3.607582
974,3.575481,3.611146
975,3.57907,3.614747
976,3.582585,3.618309
977,3.586097,3.621782
978,3.589612,3.625338
979,3.593102,3.628926
980,3.59668,3.632459
981,3.600245,3.636015
982,3.603726,3.639586
983,3.60722,3.643173
984,3.610734,3.646782
985,3.614255,3.650297
986,3.61773,3.653949
987,3.621249,3.657455
988,3.624745,3.660997
989,3.628264,3.664563
990,3.631737,3.668092
991,3.635228,3.671649
992,3.638752,3.675257
993,3.642268,3.67882
994,3.645762,3.682382
995,3.649345,3.685917
996,3.652889,3.689461
997,3.656387,3.693024
998,3.659916,3.696567
999,3.66343,3.700107
1000,3.666951,3.703753
1001,3.670601,3.70733
1002,3.674966,3.710824
1003,3.678931,3.714484
1004,3.682439,3.718013
1005,3.68596,3.721543
1006,3.689487,3.725176
1007,3.692985,3.728763
1008,3.696487,3.732317
1009,3.699989,3.735874
1010,3.703524,3.743128
1011,3.708841,3.74724
1012,3.712989,3.750755
1013,3.716464,3.754297
1014,3.720022,3.757907
1015,3.723549,3.761438
1016,3.727149,3.765032
1017,3.730659,3.76863
1018,3.734349,3.772209
1019,3.737822,3.775803
1020,3.741349,3.779403
1021,3.746716,3.782967
1022,3.750829,3.786576
1023,3.754343,3.790134
1024,3.757897,3.793697
1025,3.761552,3.797357
1026,3.765035,3.802594
1027,3.76857,3.806705
1028,3.772064,3.810305
1029,3.77562,3.813834
1030,3.779143,3.817434
1031,3.78266,3.820963
1032,3.786201,3.824697
1033,3.789743,3.828245
1034,3.793245,3.831789
1035,3.796772,3.835299
1036,3.802203,3.840528
1037,3.806247,3.844505
1038,3.809762,3.848103
1039,3.813326,3.851701
1040,3.816812,3.85527
1041,3.820316,3.858816
1042,3.823812,3.862436
1043,3.827364,3.86603
1044,3.830874,3.869576
1045,3.834457,3.873099
1046,3.837968,3.876672
1047,3.842324,3.880264
1048,3.846543,3.883822
1049,3.850043,3.887486
1050,3.853633,3.891061
1051,3.858824,3.894605
1052,3.86295,3.898197
1053,3.866452,3.901797
1054,3.869943,3.905328
1055,3.873502,3.908874
1056,3.877041,3.912472
1057,3.880541,3.916063
1058,3.884014,3.919544
1059,3.889306,3.923965
1060,3.89321,3.927993
1061,3.896868,3.931518
1062,3.900412,3.935105
1063,3.903926,3.938618
1064,3.907464,3.942182
1065,3.910989,3.945722
1066,3.914478,3.951163
1067,3.917995,3.955259
1068,3.921525,3.95878
1069,3.925039,3.962328
1070,3.928554,3.965899
1071,3.932047,3.969557
1072,3.935612,3.973217
1073,3.939124,3.976836
1074,3.94265,3.980436
1075,3.946206,3.98403
1076,3.949735,3.98764
1077,3.953433,3.991257
1078,3.956937,3.994911
1079,3.960527,3.998461
1080,3.964064,4.002055
1081,3.967578,4.00573
1082,3.971172,4.009297
1083,3.974652,4.01298
1084,3.978179,4.016521
1085,3.981722,4.020105
1086,3.985248,4.023715
1087,3.988766,4.027322
1088,3.99241,4.030932
1089,3.995918,4.034562
1090,3.999479,4.038234
1091,4.002999,4.041828
1092,4.006533,4.04548
1093,4.010104,4.049116
1094,4.013662,4.052703
1095,4.01725,4.056364
1096,4.020755,4.063632
1097,4.024331,4.067813
1098,4.02787,4.071503
1099,4.031422,4.075086
1100,4.034966,4.080468
1101,4.038575,4.084472
1102,4.042168,4.088132
1103,4.045714,4.09268
1104,4.049262,4.09794
1105,4.05292,4.102003
1106,4.056449,4.105609
1107,4.059995,4.109318
1108,4.063643,4.114938
1109,4.067223,4.119001
1110,4.070868,4.124468
1111,4.074437,4.128653
1112,4.078035,4.132205
1113,4.083337,4.135947
