,L9,L13
89,0.3428233,0.3409038
90,0.3464293,0.3443351
91,0.3500814,0.3478125
92,0.3553855,0.3512519
93,0.3595418,0.354729
94,0.3631858,0.3582228
95,0.3668084,0.3616643
96,0.3704293,0.3650767
97,0.3741356,0.3685751
98,0.377717,0.372006
99,0.3813378,0.3754208
100,0.3849566,0.3788833
101,0.3886504,0.3822997
102,0.3923646,0.3857375
103,0.3960129,0.3891208
104,0.3996398,0.3926728
105,0.4033355,0.3960562
106,0.4069211,0.3994478
107,0.4105732,0.4029166
108,0.4141647,0.4063751
109,0.417792,0.4097769
110,0.4232336,0.4132603
111,0.4272773,0.4166958
112,0.4309709,0.4201726
113,0.4345855,0.4236122
114,0.4398522,0.4288498
115,0.443994,0.4329813
116,0.4476523,0.4364207
117,0.4513837,0.4398748
118,0.4551523,0.4433062
119,0.4586837,0.4467893
120,0.4622793,0.4501998
121,0.4659982,0.4537603
122,0.4696566,0.4571893
123,0.4732566,0.4606226
124,0.4768501,0.4641205
125,0.482296,0.4675164
126,0.4866567,0.4709957
127,0.4902398,0.4744705
128,0.4938356,0.4778372
129,0.4974815,0.4812875
130,0.5010838,0.4847458
131,0.5046877,0.488152
132,0.5091752,0.4915604
133,0.5132608,0.4990186
134,0.516844,0.5031
135,0.5204668,0.5065083
136,0.5241045,0.5099311
137,0.5277671,0.5133375
138,0.5313649,0.5167665
139,0.5350108,0.5201998
140,0.5386752,0.5236498
141,0.5422587,0.5270455
142,0.5459274,0.5304728
143,0.5495692,0.5338978
144,0.5531774,0.5373476
145,0.556744,0.5407728
146,0.5603148,0.5442185
147,0.5639606,0.5476998
148,0.5712234,0.5511166
149,0.5753505,0.5545896
150,0.5789811,0.5596394
151,0.5825797,0.5637083
152,0.5861874,0.567156
153,0.5898191,0.5705665
154,0.5933915,0.5740436
155,0.597019,0.5774645
156,0.6006185,0.5808644
157,0.604292,0.5842789
158,0.6078666,0.587679
159,0.6114898,0.5911082
160,0.6150874,0.5945581
161,0.6187379,0.5979626
162,0.6224254,0.6014292
163,0.626017,0.6048625
164,0.6296605,0.6082959
165,0.6333796,0.6117874
166,0.6369437,0.6152292
167,0.6406004,0.6187561
168,0.6442041,0.6221895
169,0.6477939,0.627279
170,0.6514584,0.6313772
171,0.6550359,0.6348063
172,0.6586604,0.6382373
173,0.6622919,0.6432707
174,0.6658502,0.6473145
175,0.6694441,0.6507478
176,0.6739379,0.6541601
177,0.6781918,0.6576062
178,0.6817297,0.6610144
179,0.6853356,0.6644123
180,0.688938,0.667877
181,0.6944354,0.6713167
182,0.6984527,0.6747561
183,0.7020356,0.6781897
184,0.7056297,0.6816562
185,0.7092544,0.6867041
186,0.7129024,0.6907623
187,0.7165251,0.6942
188,0.7201629,0.6976041
189,0.7239105,0.7010186
190,0.7275106,0.7044854
191,0.7311669,0.707954
192,0.7365398,0.7151167
193,0.7405858,0.7192
194,0.7442001,0.7226728
195,0.7479172,0.7260814
196,0.7516126,0.7295667
197,0.7552296,0.7329584
198,0.7588149,0.7363834
199,0.7624941,0.7398584
200,0.7660961,0.7433231
201,0.7696984,0.7467648
202,0.7734523,0.7502542
203,0.7771961,0.7536582
204,0.7808231,0.7571021
205,0.7845733,0.7639458
206,0.7881253,0.7673624
207,0.7917109,0.7707956
208,0.7954774,0.774275
209,0.7991089,0.777677
210,0.802792,0.781102
211,0.8063986,0.7845123
212,0.8100651,0.7879435
213,0.8136837,0.7913314
214,0.8173315,0.794771
215,0.8209316,0.798273
216,0.8245835,0.8016648
217,0.8282235,0.8050835
218,0.8318463,0.808552
219,0.83544,0.8120002
220,0.8390651,0.8154563
221,0.8445793,0.8188959
222,0.8485609,0.8223502
223,0.8521776,0.8258207
224,0.8557588,0.8292438
225,0.8594006,0.8326918
226,0.8631318,0.8361937
227,0.8667463,0.841229
228,0.8703337,0.8453043
229,0.8740129,0.8487543
230,0.8777357,0.8521792
231,0.8813339,0.8556022
232,0.8850006,0.8590398
233,0.8886109,0.8624876
234,0.8921942,0.8659481
235,0.8957775,0.8693815
236,0.8993734,0.8744522
237,0.9029757,0.8785876
238,0.9066694,0.8820627
239,0.9103005,0.8854729
240,0.9139148,0.8888918
241,0.9175525,0.8923773
242,0.9211691,0.8976564
243,0.9247859,0.9015836
244,0.9283652,0.9050521
245,0.9319838,0.9085148
246,0.9355899,0.9137417
247,0.93924,0.9176978
248,0.9429817,0.9211228
249,0.9465879,0.9245522
250,0.9502173,0.9280336
251,0.953988,0.9314314
252,0.9576044,0.9349126
253,0.9630504,0.9383626
254,0.9672567,0.941804
255,0.9708795,0.946946
256,0.9761319,0.9509355
257,0.9802631,0.9543958
258,0.9838399,0.9579166
259,0.9874588,0.9613917
260,0.9910713,0.9648501
261,0.9947212,0.9683002
262,0.9983715,0.971769
263,1.002053,0.9751897
264,1.005711,0.9785792
265,1.009355,0.982042
266,1.012974,0.9854479
267,1.0166,0.9888791
268,1.020213,0.9923482
269,1.023813,0.9957919
270,1.029151,0.9991958
271,1.034688,1.002677
272,1.038819,1.00609
273,1.042463,1.009592
274,1.046048,1.013029
275,1.049632,1.01645
276,1.053244,1.02004
277,1.057026,1.023463
278,1.060565,1.026886
279,1.064183,1.030311
280,1.067873,1.033748
281,1.071467,1.037179
282,1.075119,1.040677
283,1.078705,1.0441
284,1.082276,1.04759
285,1.085919,1.050994
286,1.089511,1.0544
287,1.093205,1.057823
288,1.096836,1.061271
289,1.100432,1.064773
290,1.104101,1.068217
291,1.107719,1.071636
292,1.111415,1.07515
293,1.114976,1.078571
294,1.118673,1.081983
295,1.12239,1.08544
296,1.125944,1.088894
297,1.129586,1.094206
298,1.133188,1.098075
299,1.136794,1.101571
300,1.140392,1.10499
301,1.144015,1.108427
302,1.147646,1.111892
303,1.151294,1.115333
304,1.154894,1.118731
305,1.15854,1.122211
306,1.162151,1.125576
307,1.165782,1.128994
308,1.169367,1.132452
309,1.172959,1.135902
310,1.176584,1.139365
311,1.18019,1.142804
312,1.183809,1.146219
313,1.18745,1.14964
314,1.191171,1.153056
315,1.196692,1.156494
316,1.200753,1.159904
317,1.204311,1.163373
318,1.207952,1.166798
319,1.211586,1.170309
320,1.215209,1.173725
321,1.218847,1.1773
322,1.222405,1.182342
323,1.226032,1.186436
324,1.229707,1.189915
325,1.233467,1.19335
326,1.237063,1.196763
327,1.240753,1.200188
328,1.244384,1.203679
329,1.24808,1.207071
330,1.251753,1.210509
331,1.255342,1.213898
332,1.259036,1.217377
333,1.262632,1.220802
334,1.266251,1.225892
335,1.269963,1.229979
336,1.273553,1.233444
337,1.277274,1.236867
338,1.28098,1.24028
339,1.284561,1.243677
340,1.288205,1.247111
341,1.291836,1.250519
342,1.295436,1.253994
343,1.299155,1.259248
344,1.302757,1.26334
345,1.306474,1.266781
346,1.310159,1.270257
347,1.313765,1.273723
348,1.317405,1.277231
349,1.321057,1.28071
350,1.324682,1.284125
351,1.328355,1.287561
352,1.331936,1.290959
353,1.33723,1.294404
354,1.341298,1.297854
355,1.344882,1.301352
356,1.348778,1.304796
357,1.352336,1.30824
358,1.356015,1.311696
359,1.359586,1.315123
360,1.364803,1.318576
361,1.372282,1.322055
362,1.376322,1.325475
363,1.379934,1.328875
364,1.383611,1.332302
365,1.387201,1.335854
366,1.390826,1.34225
367,1.39443,1.346452
368,1.398097,1.351648
369,1.401732,1.355794
370,1.40534,1.359261
371,1.408953,1.36269
372,1.412563,1.366115
373,1.416249,1.369567
374,1.419859,1.373004
375,1.423472,1.376494
376,1.427065,1.3799
377,1.430815,1.383302
378,1.434392,1.386792
379,1.438071,1.3902
380,1.441755,1.393681
381,1.445401,1.397094
382,1.449059,1.400535
383,1.452763,1.403942
384,1.456453,1.407446
385,1.460072,1.410844
386,1.463876,1.414285
387,1.467651,1.417744
388,1.473132,1.421227
389,1.477222,1.424692
390,1.480796,1.428135
391,1.484438,1.431565
392,1.488067,1.435035
393,1.491726,1.438519
394,1.495315,1.441915
395,1.498982,1.445369
396,1.502668,1.448827
397,1.50629,1.45225
398,1.509936,1.455682
399,1.513682,1.459148
400,1.517309,1.4626
401,1.521101,1.466033
402,1.524719,1.469473
403,1.528353,1.472867
404,1.532047,1.476323
405,1.535774,1.479756
406,1.539466,1.483163
407,1.543095,1.486669
408,1.546784,1.490063
409,1.550396,1.493465
410,1.554076,1.496905
411,1.557782,1.500388
412,1.561419,1.503909
413,1.565061,1.508177
414,1.570575,1.512369
415,1.574692,1.516423
416,1.578375,1.519921
417,1.582038,1.523375
418,1.585665,1.530544
419,1.589338,1.534604
420,1.592978,1.538113
421,1.596724,1.541505
422,1.600336,1.544952
423,1.603992,1.548413
424,1.607621,1.551942
425,1.611272,1.555382
426,1.616534,1.558804
427,1.62068,1.562227
428,1.624313,1.565673
429,1.627942,1.569121
430,1.631588,1.572565
431,1.635253,1.575969
432,1.63888,1.579415
433,1.642482,1.584476
434,1.646088,1.588602
435,1.650022,1.59368
436,1.653544,1.59779
437,1.657197,1.601248
438,1.660876,1.604648
439,1.664486,1.608065
440,1.6682,1.61155
441,1.671832,1.61494
442,1.675482,1.618354
443,1.679053,1.621803
444,1.682648,1.625234
445,1.686314,1.632288
446,1.689894,1.636392
447,1.693528,1.639879
448,1.697228,1.643351
449,1.700926,1.646786
450,1.704778,1.650259
451,1.710371,1.653696
452,1.71458,1.657151
453,1.718232,1.664729
454,1.72188,1.668771
455,1.725609,1.672298
456,1.729218,1.675724
457,1.732903,1.679234
458,1.73648,1.682696
459,1.740113,1.687952
460,1.745584,1.692065
461,1.749688,1.695461
462,1.753359,1.6989
463,1.757853,1.70239
464,1.762011,1.705796
465,1.765684,1.709273
466,1.769478,1.712659
467,1.773138,1.716092
468,1.776761,1.719576
469,1.780403,1.723023
470,1.784034,1.726484
471,1.787803,1.729919
472,1.791417,1.733446
473,1.795036,1.736905
474,1.798713,1.740334
475,1.802395,1.74374
476,1.806078,1.747194
477,1.811399,1.75224
478,1.815917,1.756309
479,1.819491,1.759824
480,1.823072,1.763294
481,1.826707,1.766713
482,1.830459,1.770123
483,1.834101,1.773565
484,1.837757,1.778669
485,1.84147,1.782738
486,1.845094,1.786165
487,1.848753,1.789584
488,1.852386,1.79308
489,1.856003,1.798359
490,1.859649,1.802253
491,1.863334,1.805753
492,1.867007,1.809284
493,1.870657,1.812757
494,1.874297,1.817857
495,1.879828,1.821944
496,1.883971,1.825386
497,1.889497,1.828838
498,1.89338,1.832388
499,1.897066,1.835848
500,1.90068,1.841154
501,1.904318,1.845075
502,1.90794,1.848494
503,1.911738,1.851961
504,1.917301,1.855376
505,1.921551,1.858869
506,1.926076,1.862309
507,1.930032,1.86573
508,1.933684,1.869165
509,1.937491,1.872594
510,1.941066,1.876075
511,1.944695,1.879519
512,1.948282,1.882952
513,1.951957,1.886515
514,1.955538,1.889963
515,1.959199,1.893401
516,1.963009,1.896801
517,1.966501,1.900359
518,1.970038,1.903776
519,1.97363,1.907219
520,1.977182,1.910647
521,1.980739,1.914132
522,1.984395,1.917561
523,1.987942,1.921032
524,1.991528,1.924453
525,1.995093,1.927944
526,1.998649,1.931392
527,2.002263,1.934863
528,2.005795,1.938373
529,2.011045,1.941823
530,2.015126,1.945246
531,2.018743,1.948721
532,2.022403,1.952184
533,2.026028,1.958236
534,2.02958,1.962273
535,2.033122,1.965801
536,2.036653,1.969272
537,2.040255,1.972713
538,2.043812,1.976163
539,2.050082,1.979634
540,2.054274,1.983105
541,2.057911,1.988157
542,2.061449,1.992257
543,2.06503,1.999411
544,2.068578,2.00368
545,2.072109,2.007086
546,2.075872,2.010538
547,2.079464,2.014119
548,2.083001,2.017545
549,2.086576,2.020959
550,2.090114,2.024482
551,2.09377,2.027869
552,2.097266,2.031288
553,2.100835,2.03469
554,2.104486,2.03808
555,2.10807,2.041528
556,2.111612,2.044919
557,2.115195,2.048425
558,2.118738,2.051832
559,2.122328,2.055232
560,2.125903,2.058665
561,2.129512,2.062094
562,2.13303,2.065532
563,2.136632,2.068926
564,2.140174,2.072349
565,2.14378,2.075757
566,2.147362,2.07914
567,2.150926,2.082522
568,2.154516,2.085915
569,2.158039,2.089342
570,2.163259,2.092763
571,2.167339,2.096245
572,2.170932,2.099649
573,2.174551,2.10307
574,2.178165,2.106449
575,2.18178,2.109867
576,2.187182,2.113286
577,2.191389,2.116751
578,2.194988,2.120149
579,2.198557,2.123561
580,2.202164,2.126995
581,2.205726,2.13559
582,2.209286,2.139678
583,2.212806,2.143067
584,2.216387,2.14648
585,2.219943,2.149876
586,2.223653,2.153242
587,2.227235,2.156743
588,2.230845,2.161969
589,2.234399,2.166076
590,2.238176,2.169484
591,2.241745,2.172901
592,2.245395,2.176284
593,2.249024,2.181326
594,2.252607,2.185409
595,2.256214,2.192472
596,2.259811,2.196547
597,2.265074,2.200051
598,2.269514,2.203474
599,2.273035,2.206874
600,2.276639,2.210245
601,2.280186,2.215501
602,2.285447,2.219292
603,2.289503,2.22268
604,2.293105,2.226107
605,2.296653,2.229528
606,2.300216,2.232909
607,2.303762,2.236338
608,2.307305,2.239794
609,2.31091,2.244826
610,2.314462,2.248876
611,2.318187,2.252295
612,2.32177,2.255703
613,2.325391,2.25914
614,2.329091,2.262522
615,2.332587,2.265982
616,2.336174,2.269415
617,2.33992,2.272832
618,2.343449,2.276247
619,2.347053,2.279655
620,2.350628,2.283061
621,2.354193,2.286493
622,2.357768,2.289901
623,2.361395,2.293313
624,2.364941,2.296774
625,2.368507,2.300161
626,2.372113,2.303547
627,2.375743,2.30697
628,2.379378,2.310405
629,2.382929,2.313815
630,2.389055,2.317222
631,2.393416,2.320649
632,2.397003,2.324053
633,2.400583,2.329038
634,2.40417,2.33318
635,2.407783,2.336592
636,2.411395,2.340022
637,2.414972,2.343443
638,2.418559,2.346859
639,2.422078,2.350311
640,2.425751,2.35377
641,2.429287,2.357228
642,2.432874,2.360603
643,2.436472,2.364022
644,2.440151,2.367459
645,2.443743,2.372503
646,2.447359,2.376622
647,2.450934,2.380057
648,2.454551,2.383513
649,2.458126,2.388547
650,2.46172,2.392672
651,2.46547,2.39607
652,2.469024,2.399522
653,2.472595,2.402913
654,2.476238,2.406349
655,2.479841,2.409774
656,2.483422,2.413257
657,2.487082,2.416694
658,2.490695,2.420132
659,2.49433,2.423586
660,2.498132,2.427009
661,2.501645,2.43043
662,2.505226,2.433845
663,2.50967,2.437269
664,2.51382,2.440684
665,2.517437,2.444105
666,2.52107,2.449317
667,2.526334,2.453291
668,2.530606,2.456722
669,2.534158,2.461765
670,2.537732,2.46588
671,2.541353,2.469238
672,2.545089,2.47267
673,2.548651,2.476114
674,2.552289,2.479534
675,2.555853,2.482959
676,2.559402,2.486349
677,2.563022,2.48973
678,2.566618,2.493215
679,2.570187,2.496624
680,2.573951,2.50002
681,2.577578,2.505044
682,2.581135,2.508982
683,2.584709,2.512416
684,2.588349,2.515853
685,2.591972,2.519299
686,2.597245,2.522719
687,2.601305,2.526163
688,2.606522,2.529599
689,2.610678,2.533011
690,2.61431,2.536486
691,2.617874,2.539907
692,2.621478,2.543372
693,2.625118,2.546772
694,2.628753,2.550272
695,2.632299,2.553747
696,2.635843,2.55717
697,2.639431,2.560659
698,2.642997,2.564088
699,2.646612,2.567507
700,2.650195,2.570963
701,2.653974,2.574393
702,2.65762,2.577851
703,2.661181,2.581242
704,2.664797,2.584657
705,2.668349,2.588072
706,2.671983,2.591534
707,2.676632,2.595011
708,2.680735,2.598434
709,2.684329,2.601865
710,2.687966,2.605313
711,2.691659,2.608745
712,2.695253,2.612211
713,2.698935,2.615678
714,2.702555,2.619134
715,2.706108,2.622611
716,2.709766,2.626053
717,2.713358,2.62956
718,2.716949,2.632984
719,2.720585,2.636397
720,2.725949,2.639816
721,2.730052,2.643274
722,2.733768,2.646782
723,2.737314,2.650201
724,2.740983,2.653672
725,2.744566,2.657128
726,2.748178,2.660559
727,2.751789,2.663959
728,2.755404,2.66737
729,2.759862,2.670918
730,2.764149,2.674343
731,2.767697,2.677732
732,2.771372,2.68118
733,2.774877,2.684622
734,2.778476,2.688045
735,2.782089,2.691503
736,2.785668,2.694918
737,2.789272,2.698372
738,2.792897,2.701782
739,2.796522,2.705236
740,2.800258,2.708661
741,2.80397,2.712101
742,2.807476,2.71554
743,2.811085,2.718967
744,2.814672,2.722393
745,2.818239,2.725878
746,2.821847,2.72927
747,2.825393,2.732674
748,2.829057,2.73612
749,2.832662,2.739553
750,2.836264,2.742999
751,2.839929,2.746401
752,2.843641,2.749816
753,2.847312,2.753249
754,2.850933,2.756693
755,2.854464,2.760122
756,2.858162,2.765351
757,2.861695,2.769468
758,2.865299,2.772872
759,2.868854,2.776324
760,2.872512,2.77977
761,2.876147,2.783222
762,2.879733,2.786636
763,2.883314,2.791907
764,2.886931,2.796036
765,2.892456,2.801301
766,2.89631,2.805191
767,2.901572,2.808601
768,2.905724,2.812047
769,2.90932,2.815547
770,2.913033,2.819055
771,2.916612,2.822493
772,2.920166,2.825955
773,2.924641,2.829459
774,2.928566,2.832978
775,2.932395,2.836478
776,2.935929,2.839916
777,2.939566,2.843347
778,2.943178,2.846772
779,2.946752,2.850313
780,2.950352,2.853774
781,2.953923,2.857247
782,2.957551,2.860695
783,2.961135,2.864178
784,2.964772,2.867678
785,2.96841,2.871228
786,2.97212,2.874697
787,2.975668,2.878145
788,2.980933,2.881651
789,2.985049,2.885215
790,2.988824,2.888655
791,2.992412,2.893797
792,2.995985,2.897912
793,2.999681,2.903143
794,3.003285,2.907101
795,3.007743,2.910599
796,3.011945,2.914176
797,3.015485,2.917618
798,3.0209,2.921047
799,3.024987,2.924622
800,3.028658,2.928066
801,3.032195,2.93158
802,3.035839,2.935005
803,3.039396,2.938436
804,3.043214,2.941928
805,3.046735,2.945395
806,3.050379,2.950716
807,3.053991,2.954561
808,3.057591,2.958043
809,3.063106,2.961487
810,3.067202,2.964945
811,3.070787,2.968349
812,3.074322,2.971859
813,3.077923,2.975274
814,3.081753,2.97873
815,3.085326,2.982162
816,3.090818,2.985674
817,3.094935,2.989116
818,3.098539,2.992584
819,3.102087,2.99603
820,3.105716,2.99948
821,3.109272,3.002989
822,3.112897,3.006559
823,3.116475,3.010001
824,3.120302,3.013514
825,3.123837,3.016957
826,3.127504,3.02053
827,3.131172,3.023989
828,3.134762,3.027453
829,3.138381,3.030914
830,3.141964,3.034434
831,3.145509,3.037889
832,3.149197,3.04133
833,3.152716,3.044837
834,3.156333,3.048336
835,3.159929,3.051863
836,3.163512,3.055336
837,3.167168,3.058924
838,3.170804,3.062345
839,3.175312,3.065791
840,3.179191,3.069284
841,3.18282,3.072808
842,3.186524,3.076376
843,3.190139,3.079843
844,3.19376,3.08327
845,3.197341,3.086807
846,3.201039,3.090245
847,3.204627,3.093733
848,3.208202,3.097184
849,3.213462,3.100714
850,3.217589,3.104149
851,3.221162,3.107657
852,3.224843,3.111184
853,3.228416,3.114662
854,3.232045,3.11808
855,3.235683,3.125205
856,3.23927,3.12928
857,3.242883,3.133068
858,3.24647,3.136457
859,3.250072,3.139939
860,3.253677,3.143393
861,3.25731,3.146939
862,3.260904,3.150403
863,3.266387,3.153913
864,3.270481,3.157349
865,3.274031,3.160859
866,3.277631,3.164387
867,3.281214,3.167828
868,3.284916,3.171316
869,3.288864,3.174789
870,3.292468,3.178328
871,3.296106,3.181795
872,3.299725,3.185368
873,3.303339,3.188832
874,3.306922,3.192297
875,3.31065,3.195757
876,3.31425,3.199247
877,3.319708,3.204364
878,3.323854,3.208558
879,3.327512,3.212082
880,3.331112,3.215618
881,3.334685,3.220695
882,3.338423,3.224843
883,3.341985,3.228322
884,3.345572,3.231774
885,3.349131,3.235409
886,3.352829,3.238837
887,3.356531,3.242368
888,3.360171,3.24583
889,3.363797,3.249384
890,3.367426,3.252843
891,3.37102,3.258078
892,3.374616,3.262236
893,3.378197,3.267318
894,3.381773,3.271416
895,3.387037,3.274878
896,3.391073,3.278364
897,3.394662,3.281776
898,3.400145,3.285234
899,3.40426,3.288707
900,3.407879,3.292182
901,3.411485,3.297443
902,3.415345,3.301333
903,3.418939,3.304801
904,3.422529,3.308226
905,3.426083,3.311661
906,3.429714,3.315105
907,3.433281,3.31857
908,3.43697,3.322024
909,3.442472,3.325459
910,3.4466,3.328932
911,3.450235,3.332366
912,3.453875,3.335807
913,3.45752,3.339255
914,3.462927,3.342756
915,3.467027,3.346278
916,3.472368,3.351524
917,3.476567,3.355399
918,3.480181,3.358847
919,3.483756,3.362299
920,3.487406,3.365718
921,3.491218,3.369214
922,3.494779,3.372653
923,3.49836,3.376074
924,3.501952,3.379514
925,3.505616,3.382964
926,3.509212,3.386416
927,3.513008,3.389926
928,3.51657,3.39338
929,3.520204,3.396845
930,3.523841,3.400274
931,3.527398,3.403749
932,3.531046,3.407195
933,3.534741,3.410666
934,3.538368,3.414154
935,3.542092,3.41762
936,3.545846,3.421109
937,3.549445,3.424574
938,3.553029,3.428014
939,3.556675,3.431474
940,3.560345,3.43486
941,3.563983,3.439914
942,3.567564,3.443999
943,3.571173,3.447476
944,3.574825,3.450916
945,3.578437,3.454378
946,3.582079,3.45781
947,3.585658,3.461249
948,3.589302,3.464749
949,3.593046,3.468205
950,3.596864,3.471693
951,3.600552,3.475111
952,3.604167,3.478559
953,3.607839,3.48203
954,3.611548,3.485493
955,3.615141,3.488947
956,3.618729,3.492443
957,3.622329,3.49588
958,3.625962,3.499316
959,3.629579,3.50287
960,3.633179,3.506318
961,3.638737,3.50982
962,3.642621,3.513272
963,3.646271,3.516718
964,3.649904,3.520206
965,3.653483,3.523643
966,3.657081,3.527097
967,3.660729,3.530528
968,3.664442,3.534072
969,3.66816,3.537493
970,3.671777,3.540987
971,3.675456,3.544399
972,3.679102,3.547847
973,3.682789,3.551305
974,3.686383,3.55476
975,3.69181,3.558226
976,3.695773,3.563287
977,3.699373,3.567345
978,3.70295,3.570791
979,3.706567,3.574216
980,3.710212,3.577689
981,3.713879,3.581141
982,3.717477,3.58457
983,3.721071,3.588045
984,3.724654,3.59231
985,3.72835,3.596672
986,3.73191,3.600454
987,3.737219,3.603903
988,3.74136,3.607445
989,3.74496,3.610883
990,3.748631,3.614378
991,3.752196,3.617866
992,3.755806,3.621351
993,3.75966,3.624799
994,3.763275,3.628329
995,3.766883,3.63182
996,3.770504,3.63533
997,3.774154,3.638759
998,3.777785,3.642255
999,3.781369,3.645826
1000,3.785402,3.649268
1001,3.788931,3.65272
1002,3.792554,3.656262
1003,3.797804,3.659724
1004,3.801987,3.663191
1005,3.805618,3.666622
1006,3.809285,3.670137
1007,3.812902,3.673562
1008,3.818421,3.677081
1009,3.822487,3.680531
1010,3.826123,3.683972
1011,3.829727,3.68907
1012,3.833352,3.693172
1013,3.837094,3.700316
1014,3.840729,3.70442
1015,3.844325,3.707929
1016,3.847998,3.711345
1017,3.851633,3.714822
1018,3.855233,3.718316
1019,3.858906,3.721816
1020,3.862485,3.725305
1021,3.866191,3.728766
1022,3.869783,3.732249
1023,3.873419,3.735726
1024,3.877031,3.739212
1025,3.880648,3.742683
1026,3.884291,3.746172
1027,3.887927,3.749626
1028,3.891556,3.754922
1029,3.895262,3.759216
1030,3.898889,3.764366
1031,3.902537,3.76837
1032,3.90641,3.771845
1033,3.9101,3.776908
1034,3.913775,3.780802
1035,3.917396,3.784285
1036,3.921088,3.787747
1037,3.925833,3.791306
1038,3.929604,3.794822
1039,3.933388,3.79826
1040,3.937052,3.801772
1041,3.940706,3.805227
1042,3.94435,3.808681
1043,3.947923,3.812114
1044,3.951592,3.815614
1045,3.955202,3.819058
1046,3.958944,3.822582
1047,3.962581,3.826031
1048,3.966304,3.829556
1049,3.969898,3.83466
1050,3.975394,3.838712
1051,3.979408,3.842189
1052,3.983052,3.845679
1053,3.986771,3.849158
1054,3.990438,3.852629
1055,3.994096,3.856103
1056,3.997804,3.859568
1057,4.001534,3.863047
1058,4.005204,3.86656
1059,4.008819,3.870039
1060,4.012591,3.873543
1061,4.018273,3.876999
1062,4.022088,3.880445
1063,4.028268,3.883941
1064,4.032544,3.887406
1065,4.03616,3.890931
1066,4.039967,3.894477
1067,4.043638,3.897893
1068,4.0473,3.9014
1069,4.050979,3.904854
1070,4.054698,3.90832
1071,4.058438,3.911845
1072,4.062008,3.915337
1073,4.065693,3.918845
1074,4.071119,3.922341
1075,4.07525,3.925843
1076,4.078785,3.929332
1077,4.082977,3.932783
1078,4.086487,3.936208
1079,4.091063,3.939718
1080,4.094888,3.943185
1081,4.098592,3.946631
1082,4.10209,3.950089
1083,4.105754,3.953554
1084,4.111894,3.957031
1085,4.116042,3.960599
1086,4.119694,3.9641
1087,4.123244,3.967581
1088,4.126887,3.971058
1089,4.130312,3.976235
1090,4.133971,3.98031
1091,4.1393,3.983824
1092,4.143463,3.987308
1093,4.147231,3.99082
1094,4.150706,3.994279
1095,4.156167,3.997746
1096,4.160244,4.001262
1097,4.163827,4.004779
1098,4.167644,4.008272
1099,4.171204,4.011854
1100,4.179294,4.017029
1101,4.183252,4.021072
1102,4.186882,4.024591
1103,4.190442,4.029839
1104,4.193969,4.03392
1105,4.197652,4.037431
1106,4.201117,4.040993
1107,4.204837,4.044614
1108,4.208379,4.048127
1109,4.211965,4.053285
1110,4.215654,4.057458
1111,4.219164,4.060991
1112,4.223064,4.064604
1113,4.226537,4.069883
1114,4.233256,4.073997
