,L7,L9
323,1.237224,1.226032
324,1.240971,1.229707
325,1.24458,1.233467
326,1.248207,1.237063
327,1.253488,1.240753
328,1.257501,1.244384
329,1.261134,1.24808
330,1.26474,1.251753
331,1.268417,1.255342
332,1.272172,1.259036
333,1.275759,1.262632
334,1.279369,1.266251
335,1.282948,1.269963
336,1.286578,1.273553
337,1.29019,1.277274
338,1.293776,1.28098
339,1.297428,1.284561
340,1.301053,1.288205
341,1.304701,1.291836
342,1.308369,1.295436
343,1.312022,1.299155
344,1.315624,1.302757
345,1.319265,1.306474
346,1.322934,1.310159
347,1.326605,1.313765
348,1.330215,1.317405
349,1.333924,1.321057
350,1.337546,1.324682
351,1.341195,1.328355
352,1.344865,1.331936
353,1.348457,1.33723
354,1.352207,1.341298
355,1.355795,1.344882
356,1.359421,1.348778
357,1.363067,1.352336
358,1.366669,1.356015
359,1.372153,1.359586
360,1.376482,1.364803
361,1.380032,1.372282
362,1.383715,1.376322
363,1.387399,1.379934
364,1.391019,1.383611
365,1.39464,1.387201
366,1.398409,1.390826
367,1.402005,1.39443
368,1.405672,1.398097
369,1.409324,1.401732
370,1.412945,1.40534
371,1.416584,1.408953
372,1.421882,1.412563
373,1.425926,1.416249
374,1.429522,1.419859
375,1.433392,1.423472
376,1.437053,1.427065
377,1.440655,1.430815
378,1.444395,1.434392
379,1.448005,1.438071
380,1.451618,1.441755
381,1.455336,1.445401
382,1.458953,1.449059
383,1.46444,1.452763
384,1.468444,1.456453
385,1.472316,1.460072
386,1.475951,1.463876
387,1.479625,1.467651
388,1.483219,1.473132
389,1.486863,1.477222
390,1.490507,1.480796
391,1.495984,1.484438
392,1.500007,1.488067
393,1.503634,1.491726
394,1.508882,1.495315
395,1.513018,1.498982
396,1.516632,1.502668
397,1.520259,1.50629
398,1.523984,1.509936
399,1.527584,1.513682
400,1.531245,1.517309
401,1.534911,1.521101
402,1.538724,1.524719
403,1.542313,1.528353
404,1.545992,1.532047
405,1.549651,1.535774
406,1.55328,1.539466
407,1.55693,1.543095
408,1.560642,1.546784
409,1.564265,1.550396
410,1.567917,1.554076
411,1.571609,1.557782
412,1.575278,1.561419
413,1.578993,1.565061
414,1.582628,1.570575
415,1.586303,1.574692
416,1.589951,1.578375
417,1.593538,1.582038
418,1.598897,1.585665
419,1.602974,1.589338
420,1.60657,1.592978
421,1.610297,1.596724
422,1.613986,1.600336
423,1.617603,1.603992
424,1.621407,1.607621
425,1.62499,1.611272
426,1.628695,1.616534
427,1.634199,1.62068
428,1.638286,1.624313
429,1.641917,1.627942
430,1.645599,1.631588
431,1.649286,1.635253
432,1.652901,1.63888
433,1.656532,1.642482
434,1.660209,1.646088
435,1.663903,1.650022
436,1.667501,1.653544
437,1.671103,1.657197
438,1.674768,1.660876
439,1.678376,1.664486
440,1.682149,1.6682
441,1.685803,1.671832
442,1.689564,1.675482
443,1.693272,1.679053
444,1.696936,1.682648
445,1.700722,1.686314
446,1.704297,1.689894
447,1.709638,1.693528
448,1.713786,1.697228
449,1.717434,1.700926
450,1.721347,1.704778
451,1.724941,1.710371
452,1.728801,1.71458
453,1.732407,1.718232
454,1.736072,1.72188
455,1.739768,1.725609
456,1.743453,1.729218
457,1.747134,1.732903
458,1.750757,1.73648
459,1.754459,1.740113
460,1.758122,1.745584
461,1.761765,1.749688
462,1.765409,1.753359
463,1.76912,1.757853
464,1.772843,1.762011
465,1.776436,1.765684
466,1.780072,1.769478
467,1.783776,1.773138
468,1.787445,1.776761
469,1.791089,1.780403
470,1.794807,1.784034
471,1.798399,1.787803
472,1.803826,1.791417
473,1.807805,1.795036
474,1.811405,1.798713
475,1.81502,1.802395
476,1.818668,1.806078
477,1.822226,1.811399
478,1.825818,1.815917
479,1.829345,1.819491
480,1.832943,1.823072
481,1.836613,1.826707
482,1.840147,1.830459
483,1.843759,1.834101
484,1.847336,1.837757
485,1.850939,1.84147
486,1.854751,1.845094
487,1.858459,1.848753
488,1.861999,1.852386
489,1.865593,1.856003
490,1.869201,1.859649
491,1.874478,1.863334
492,1.878676,1.867007
493,1.882262,1.870657
494,1.887511,1.874297
495,1.891613,1.879828
496,1.89522,1.883971
497,1.898845,1.889497
498,1.902555,1.89338
499,1.906241,1.897066
500,1.90982,1.90068
501,1.913459,1.904318
502,1.917109,1.90794
503,1.920822,1.911738
504,1.924393,1.917301
505,1.927963,1.921551
506,1.931545,1.926076
507,1.935149,1.930032
508,1.938907,1.933684
509,1.942482,1.937491
510,1.946072,1.941066
511,1.94983,1.944695
512,1.953409,1.948282
513,1.957009,1.951957
514,1.960616,1.955538
515,1.964222,1.959199
516,1.967874,1.963009
517,1.971509,1.966501
518,1.975063,1.970038
519,1.978676,1.97363
520,1.982218,1.977182
521,1.985855,1.980739
522,1.989464,1.984395
523,1.993057,1.987942
524,1.996655,1.991528
525,2.00028,1.995093
526,2.003941,1.998649
527,2.007582,2.002263
528,2.01122,2.005795
529,2.014805,2.011045
530,2.018457,2.015126
531,2.022049,2.018743
532,2.02567,2.022403
533,2.029434,2.026028
534,2.033062,2.02958
535,2.036668,2.033122
536,2.040274,2.036653
537,2.045641,2.040255
538,2.05132,2.043812
539,2.055413,2.050082
540,2.059108,2.054274
541,2.062738,2.057911
542,2.066599,2.061449
543,2.070093,2.06503
544,2.073701,2.068578
545,2.078986,2.072109
546,2.083199,2.075872
547,2.086913,2.079464
548,2.090611,2.083001
549,2.094197,2.086576
550,2.097785,2.090114
551,2.10151,2.09377
552,2.105101,2.097266
553,2.108705,2.100835
554,2.112212,2.104486
555,2.115907,2.10807
556,2.119509,2.111612
557,2.12316,2.115195
558,2.126757,2.118738
559,2.130268,2.122328
560,2.133872,2.125903
561,2.137535,2.129512
562,2.141091,2.13303
563,2.144737,2.136632
564,2.148309,2.140174
565,2.151907,2.14378
566,2.155505,2.147362
567,2.159047,2.150926
568,2.162728,2.154516
569,2.16632,2.158039
570,2.170055,2.163259
571,2.173586,2.167339
572,2.177188,2.170932
573,2.180795,2.174551
574,2.184355,2.178165
575,2.189703,2.18178
576,2.193768,2.187182
577,2.197439,2.191389
578,2.201039,2.194988
579,2.204797,2.198557
580,2.208395,2.202164
581,2.212124,2.205726
582,2.21568,2.209286
583,2.219251,2.212806
584,2.22286,2.216387
585,2.226432,2.219943
586,2.229985,2.223653
587,2.233559,2.227235
588,2.23718,2.230845
589,2.240795,2.234399
590,2.244376,2.238176
591,2.24798,2.241745
592,2.251606,2.245395
593,2.257039,2.249024
594,2.261003,2.252607
595,2.26467,2.256214
596,2.268197,2.259811
597,2.271795,2.265074
598,2.275345,2.269514
599,2.279043,2.273035
600,2.282587,2.276639
601,2.286245,2.280186
602,2.289924,2.285447
603,2.293507,2.289503
604,2.297163,2.293105
605,2.300843,2.296653
606,2.304474,2.300216
607,2.308088,2.303762
608,2.311678,2.307305
609,2.315272,2.31091
610,2.318858,2.314462
611,2.322434,2.318187
612,2.326045,2.32177
613,2.329635,2.325391
614,2.333291,2.329091
615,2.336828,2.332587
616,2.340405,2.336174
617,2.343955,2.33992
618,2.347541,2.343449
619,2.35117,2.347053
620,2.354832,2.350628
621,2.358453,2.354193
622,2.362033,2.357768
623,2.365651,2.361395
624,2.369328,2.364941
625,2.374732,2.368507
626,2.378835,2.372113
627,2.382364,2.375743
628,2.387649,2.379378
629,2.391737,2.382929
630,2.395451,2.389055
631,2.399002,2.393416
632,2.40263,2.397003
633,2.406305,2.400583
634,2.409893,2.40417
635,2.413551,2.407783
636,2.419726,2.411395
637,2.423749,2.414972
638,2.427434,2.418559
639,2.432847,2.422078
640,2.436916,2.425751
641,2.440672,2.429287
642,2.44417,2.432874
643,2.447866,2.436472
644,2.451416,2.440151
645,2.455012,2.443743
646,2.458616,2.447359
647,2.462224,2.450934
648,2.46578,2.454551
649,2.469516,2.458126
650,2.473206,2.46172
651,2.476774,2.46547
652,2.480422,2.469024
653,2.483976,2.472595
654,2.487624,2.476238
655,2.491222,2.479841
656,2.494897,2.483422
657,2.498501,2.487082
658,2.50221,2.490695
659,2.505903,2.49433
660,2.509499,2.498132
661,2.513118,2.501645
662,2.51686,2.505226
663,2.52043,2.50967
664,2.524095,2.51382
665,2.529553,2.517437
666,2.53352,2.52107
667,2.53707,2.526334
668,2.540699,2.530606
669,2.544278,2.534158
670,2.548024,2.537732
671,2.551599,2.541353
672,2.555206,2.545089
673,2.558812,2.548651
674,2.562541,2.552289
675,2.566108,2.555853
676,2.569749,2.559402
677,2.573358,2.563022
678,2.578657,2.566618
679,2.582826,2.570187
680,2.586424,2.573951
681,2.590037,2.577578
682,2.593776,2.581135
683,2.597341,2.584709
684,2.60097,2.588349
685,2.60467,2.591972
686,2.608231,2.597245
687,2.611914,2.601305
688,2.615464,2.606522
689,2.619143,2.610678
690,2.622764,2.61431
691,2.626431,2.617874
692,2.63002,2.621478
693,2.633645,2.625118
694,2.637255,2.628753
695,2.640831,2.632299
696,2.644387,2.635843
697,2.647974,2.639431
698,2.651566,2.642997
699,2.655302,2.646612
700,2.658901,2.650195
701,2.662539,2.653974
702,2.666118,2.65762
703,2.669747,2.661181
704,2.673451,2.664797
705,2.677008,2.668349
706,2.680578,2.671983
707,2.684172,2.676632
708,2.687781,2.680735
709,2.691451,2.684329
710,2.695229,2.687966
711,2.698855,2.691659
712,2.702633,2.695253
713,2.706224,2.698935
714,2.7098,2.702555
715,2.71347,2.706108
716,2.71723,2.709766
717,2.720801,2.713358
718,2.727014,2.716949
719,2.730956,2.720585
720,2.734677,2.725949
721,2.738264,2.730052
722,2.741922,2.733768
723,2.745651,2.737314
724,2.74932,2.740983
725,2.752928,2.744566
726,2.756531,2.748178
727,2.760093,2.751789
728,2.763683,2.755404
729,2.767301,2.759862
730,2.770968,2.764149
731,2.776253,2.767697
732,2.780453,2.771372
733,2.784118,2.774877
734,2.787691,2.778476
735,2.791339,2.782089
736,2.795035,2.785668
737,2.798829,2.789272
738,2.802389,2.792897
739,2.806002,2.796522
740,2.80962,2.800258
741,2.813222,2.80397
742,2.816891,2.807476
743,2.820516,2.811085
744,2.824162,2.814672
745,2.827758,2.818239
746,2.831331,2.821847
747,2.834972,2.825393
748,2.838522,2.829057
749,2.842147,2.832662
750,2.845789,2.836264
751,2.849366,2.839929
752,2.852983,2.843641
753,2.85656,2.847312
754,2.860181,2.850933
755,2.863774,2.854464
756,2.867424,2.858162
757,2.871072,2.861695
758,2.877289,2.865299
759,2.881404,2.868854
760,2.885139,2.872512
761,2.888735,2.876147
762,2.892439,2.879733
763,2.896006,2.883314
764,2.899616,2.886931
765,2.903245,2.892456
766,2.906879,2.89631
767,2.910474,2.901572
768,2.915783,2.905724
769,2.919864,2.90932
770,2.923672,2.913033
771,2.927235,2.916612
772,2.930843,2.920166
773,2.934439,2.924641
774,2.938133,2.928566
775,2.941766,2.932395
776,2.945391,2.935929
777,2.949106,2.939566
778,2.952674,2.943178
779,2.956281,2.946752
780,2.959933,2.950352
781,2.96352,2.953923
782,2.967145,2.957551
783,2.970901,2.961135
784,2.974504,2.964772
785,2.978116,2.96841
786,2.981802,2.97212
787,2.985431,2.975668
788,2.989024,2.980933
789,2.992643,2.985049
790,2.996251,2.988824
791,2.999856,2.992412
792,3.003464,2.995985
793,3.007107,2.999681
794,3.012458,3.003285
795,3.0167,3.007743
796,3.020252,3.011945
797,3.025747,3.015485
798,3.029824,3.0209
799,3.033422,3.024987
800,3.037166,3.028658
801,3.04086,3.032195
802,3.044449,3.035839
803,3.048095,3.039396
804,3.051889,3.043214
805,3.055404,3.046735
806,3.059127,3.050379
807,3.064514,3.053991
808,3.068693,3.057591
809,3.072306,3.063106
810,3.075929,3.067202
811,3.081143,3.070787
812,3.085312,3.074322
813,3.089033,3.077923
814,3.092602,3.081753
815,3.096281,3.085326
816,3.099905,3.090818
817,3.103554,3.094935
818,3.107237,3.098539
819,3.11096,3.102087
820,3.114645,3.105716
821,3.118177,3.109272
822,3.122008,3.112897
823,3.125571,3.116475
824,3.129391,3.120302
825,3.132945,3.123837
826,3.13656,3.127504
827,3.140185,3.131172
828,3.143826,3.134762
829,3.147454,3.138381
830,3.151151,3.141964
831,3.154808,3.145509
832,3.158585,3.149197
833,3.162271,3.152716
834,3.165927,3.156333
835,3.169579,3.159929
836,3.173335,3.163512
837,3.176931,3.167168
838,3.180622,3.170804
839,3.18421,3.175312
840,3.187828,3.179191
841,3.191543,3.18282
842,3.195079,3.186524
843,3.198743,3.190139
844,3.202464,3.19376
845,3.206025,3.197341
846,3.209673,3.201039
847,3.213345,3.204627
848,3.216931,3.208202
849,3.220581,3.213462
850,3.224183,3.217589
851,3.227806,3.221162
852,3.231441,3.224843
853,3.235035,3.228416
854,3.240402,3.232045
855,3.244462,3.235683
856,3.248168,3.23927
857,3.251802,3.242883
858,3.25552,3.24647
859,3.259131,3.250072
860,3.262716,3.253677
861,3.266666,3.25731
862,3.27025,3.260904
863,3.273876,3.266387
864,3.277489,3.270481
865,3.281254,3.274031
866,3.284849,3.277631
867,3.288485,3.281214
868,3.292046,3.284916
869,3.295652,3.288864
870,3.299268,3.292468
871,3.302945,3.296106
872,3.306591,3.299725
873,3.310206,3.303339
874,3.315458,3.306922
875,3.31956,3.31065
876,3.323187,3.31425
877,3.326858,3.319708
878,3.330487,3.323854
879,3.334143,3.327512
880,3.337941,3.331112
881,3.343258,3.334685
882,3.347423,3.338423
883,3.351079,3.341985
884,3.354647,3.345572
885,3.358285,3.349131
886,3.361879,3.352829
887,3.365525,3.356531
888,3.369269,3.360171
889,3.372908,3.363797
890,3.376475,3.367426
891,3.3801,3.37102
892,3.383712,3.374616
893,3.38731,3.378197
894,3.390991,3.381773
895,3.394689,3.387037
896,3.398285,3.391073
897,3.403758,3.394662
898,3.407826,3.400145
899,3.411404,3.40426
900,3.415035,3.407879
901,3.41866,3.411485
902,3.422296,3.415345
903,3.425881,3.418939
904,3.429608,3.422529
905,3.433202,3.426083
906,3.436806,3.429714
907,3.440439,3.433281
908,3.445721,3.43697
909,3.449856,3.442472
910,3.453658,3.4466
911,3.457418,3.450235
912,3.461077,3.453875
913,3.464727,3.45752
914,3.468343,3.462927
915,3.47201,3.467027
916,3.475627,3.472368
917,3.479289,3.476567
918,3.482869,3.480181
919,3.486573,3.483756
920,3.490252,3.487406
921,3.494037,3.491218
922,3.497606,3.494779
923,3.501449,3.49836
924,3.505052,3.501952
925,3.508777,3.505616
926,3.512385,3.509212
927,3.516031,3.513008
928,3.519708,3.51657
929,3.523335,3.520204
930,3.526969,3.523841
931,3.530596,3.527398
932,3.534195,3.531046
933,3.537785,3.534741
934,3.541416,3.538368
935,3.545095,3.542092
936,3.548675,3.545846
937,3.552369,3.549445
938,3.555967,3.553029
939,3.559587,3.556675
940,3.563219,3.560345
941,3.566844,3.563983
942,3.570512,3.567564
943,3.574141,3.571173
944,3.581497,3.574825
945,3.585602,3.578437
946,3.589221,3.582079
947,3.592839,3.585658
948,3.59646,3.589302
949,3.600206,3.593046
950,3.603837,3.596864
951,3.607485,3.600552
952,3.611104,3.604167
953,3.61471,3.607839
954,3.618291,3.611548
955,3.622027,3.615141
956,3.625629,3.618729
957,3.629231,3.622329
958,3.632867,3.625962
959,3.636654,3.629579
960,3.640262,3.633179
961,3.644127,3.638737
962,3.64772,3.642621
963,3.651318,3.646271
964,3.654983,3.649904
965,3.658568,3.653483
966,3.662219,3.657081
967,3.665931,3.660729
968,3.66956,3.664442
969,3.6732,3.66816
970,3.677114,3.671777
971,3.680729,3.675456
972,3.68447,3.679102
973,3.688075,3.682789
974,3.691714,3.686383
975,3.695329,3.69181
976,3.698935,3.695773
977,3.702548,3.699373
978,3.706165,3.70295
979,3.70976,3.706567
980,3.713529,3.710212
981,3.717167,3.713879
982,3.720877,3.717477
983,3.724533,3.721071
984,3.728258,3.724654
985,3.731873,3.72835
986,3.735669,3.737219
987,3.741206,3.74136
988,3.745385,3.74496
989,3.748985,3.748631
990,3.752621,3.752196
991,3.756306,3.755806
992,3.759935,3.75966
993,3.763592,3.763275
994,3.76735,3.766883
995,3.770946,3.770504
996,3.774604,3.774154
997,3.778202,3.777785
998,3.783677,3.781369
999,3.787793,3.785402
1000,3.79141,3.788931
1001,3.795116,3.792554
1002,3.798769,3.797804
1003,3.802579,3.801987
1004,3.806165,3.805618
1005,3.809885,3.809285
1006,3.813689,3.812902
1007,3.817298,3.818421
1008,3.820931,3.822487
1009,3.824575,3.826123
1010,3.828291,3.829727
1011,3.831854,3.833352
1012,3.835625,3.837094
1013,3.839258,3.840729
1014,3.842898,3.844325
1015,3.846554,3.847998
1016,3.85019,3.851633
1017,3.853808,3.855233
1018,3.857427,3.858906
1019,3.86106,3.862485
1020,3.864789,3.866191
1021,3.868456,3.869783
1022,3.872096,3.873419
1023,3.875748,3.877031
1024,3.879508,3.880648
1025,3.883136,3.884291
1026,3.888471,3.887927
1027,3.892688,3.891556
1028,3.896364,3.895262
1029,3.900521,3.898889
1030,3.904162,3.902537
1031,3.907841,3.90641
1032,3.911568,3.9101
1033,3.915231,3.913775
1034,3.919058,3.917396
1035,3.922714,3.921088
1036,3.92636,3.925833
1037,3.930035,3.929604
1038,3.935615,3.933388
1039,3.939719,3.937052
1040,3.94336,3.940706
1041,3.946979,3.94435
1042,3.950806,3.951592
1043,3.954439,3.955202
1044,3.958098,3.958944
1045,3.961844,3.962581
1046,3.965441,3.966304
1047,3.969163,3.969898
1048,3.97285,3.975394
1049,3.976498,3.979408
1050,3.98025,3.983052
1051,3.983881,3.986771
1052,3.987525,3.990438
1053,3.991223,3.994096
1054,3.995056,3.997804
1055,3.998788,4.001534
1056,4.002564,4.005204
1057,4.008087,4.008819
1058,4.012696,4.012591
1059,4.01636,4.018273
1060,4.02,4.022088
1061,4.023737,4.028268
1062,4.029321,4.032544
1063,4.033423,4.03616
1064,4.038967,4.039967
1065,4.04285,4.043638
1066,4.050154,4.0473
1067,4.054392,4.050979
1068,4.058085,4.054698
1069,4.061735,4.058438
1070,4.067135,4.062008
1071,4.071291,4.065693
1072,4.076731,4.071119
1073,4.081079,4.07525
1074,4.084583,4.078785
1075,4.088198,4.082977
1076,4.093121,4.091063
1077,4.096702,4.094888
1078,4.100473,4.098592
1079,4.105723,4.10209
1080,4.110023,4.105754
1081,4.113523,4.111894
1082,4.117108,4.116042
1083,4.120698,4.119694
1084,4.127002,4.123244
1085,4.130931,4.126887
1086,4.1347,4.130312
1087,4.138125,4.133971
1088,4.141829,4.1393
1089,4.145383,4.143463
1090,4.149063,4.147231
1091,4.154337,4.150706
1092,4.158727,4.156167
1093,4.162306,4.160244
1094,4.165887,4.163827
1095,4.169898,4.167644
1096,4.17636,4.171204
1097,4.180525,4.179294
1098,4.185775,4.183252
1099,4.189956,4.186882
1100,4.193514,4.190442
1101,4.197085,4.193969
1102,4.200752,4.197652
1103,4.204275,4.201117
1104,4.207927,4.204837
1105,4.211539,4.208379
1106,4.215483,4.211965
1107,4.218908,4.215654
1108,4.222479,4.219164
1109,4.225969,4.223064
1110,4.229598,4.226537
1111,4.23324,4.233256
1112,4.238644,4.236837
1113,4.242569,4.244429
1114,4.246162,4.248594
1115,4.251665,4.252234
