,L6,L7
205,0.784095,0.7891583
206,0.78767,0.7927753
207,0.79142,0.7963666
208,0.7949512,0.7999443
209,0.7985619,0.8036084
210,0.8021761,0.8073171
211,0.805943,0.8110048
212,0.8094594,0.8146422
213,0.8131428,0.818271
214,0.8166804,0.8219193
215,0.8202472,0.8255356
216,0.8238659,0.8291856
217,0.8274223,0.8328938
218,0.8310556,0.8365359
219,0.8346243,0.840175
220,0.8382993,0.8438215
221,0.8438013,0.8474815
222,0.8477347,0.8510547
223,0.8512826,0.854636
224,0.8548722,0.8582777
225,0.8584411,0.8619336
226,0.8620076,0.8657066
227,0.8655721,0.8692939
228,0.8693116,0.872969
229,0.8728325,0.8767065
230,0.8764514,0.8822002
231,0.8801494,0.8863338
232,0.883693,0.8899356
233,0.8872847,0.8935443
234,0.8909035,0.8973044
235,0.8944908,0.9009069
236,0.8997223,0.9045005
237,0.903993,0.9081608
238,0.9077703,0.9117481
239,0.9113911,0.9153506
240,0.9149951,0.9189899
241,0.9185744,0.9226859
242,0.9221596,0.9272296
243,0.9257886,0.9313357
244,0.9293847,0.9349297
245,0.9330201,0.9385357
246,0.9365806,0.9421319
247,0.9401994,0.9457483
248,0.9438098,0.9511898
249,0.9474305,0.9553611
250,0.9510454,0.9589712
251,0.9546638,0.9626046
252,0.9582014,0.9662962
253,0.9618244,0.9700025
254,0.9654576,0.9736752
255,0.9690868,0.9773901
256,0.9727367,0.9828628
257,0.9763554,0.9870736
258,0.9798971,0.9906836
259,0.9835095,0.9944276
260,0.9871328,0.9980087
261,0.9908203,1.001678
262,0.9944077,1.005382
263,0.9979599,1.00903
264,1.001537,1.012598
265,1.005222,1.016348
266,1.008839,1.019992
267,1.012514,1.023567
268,1.016122,1.027261
269,1.019764,1.032582
270,1.023427,1.036827
271,1.027024,1.040522
272,1.03241,1.044078
273,1.036506,1.047742
274,1.04031,1.051371
275,1.043906,1.05508
276,1.047522,1.058832
277,1.051218,1.062444
278,1.054745,1.066086
279,1.058364,1.069915
280,1.062039,1.07348
281,1.067662,1.077101
282,1.071641,1.080759
283,1.075291,1.084444
284,1.078791,1.088048
285,1.082404,1.091694
286,1.085993,1.095336
287,1.089547,1.099055
288,1.093153,1.102715
289,1.096712,1.106346
290,1.100322,1.110044
291,1.103993,1.113692
292,1.107651,1.119017
293,1.111229,1.123165
294,1.114893,1.126763
295,1.118527,1.130461
296,1.122116,1.134013
297,1.125816,1.137676
298,1.129422,1.143149
299,1.133074,1.147272
300,1.136747,1.151098
301,1.140318,1.154661
302,1.143906,1.158515
303,1.147562,1.162178
304,1.151172,1.165819
305,1.154754,1.169411
306,1.158339,1.173015
307,1.161912,1.176721
308,1.165508,1.182005
309,1.169201,1.186196
310,1.172826,1.189836
311,1.176449,1.193488
312,1.181737,1.197051
313,1.186022,1.200686
314,1.189591,1.204284
315,1.193199,1.207942
316,1.196747,1.211563
317,1.200377,1.215211
318,1.203981,1.21889
319,1.207639,1.222582
320,1.213091,1.226213
321,1.217202,1.23004
322,1.220791,1.233578
323,1.224408,1.237224
324,1.227993,1.240971
325,1.231564,1.24458
326,1.235214,1.248207
327,1.238885,1.253488
328,1.242449,1.257501
329,1.246047,1.261134
330,1.249697,1.26474
331,1.2534,1.268417
332,1.257035,1.272172
333,1.260616,1.275759
334,1.264172,1.279369
335,1.267787,1.282948
336,1.27142,1.286578
337,1.275049,1.29019
338,1.278704,1.293776
339,1.282289,1.297428
340,1.285879,1.301053
341,1.289481,1.304701
342,1.293101,1.308369
343,1.296762,1.312022
344,1.300306,1.315624
345,1.303906,1.319265
346,1.307495,1.322934
347,1.31111,1.326605
348,1.314672,1.330215
349,1.318316,1.333924
350,1.322175,1.337546
351,1.325706,1.341195
352,1.32932,1.344865
353,1.332922,1.348457
354,1.336578,1.352207
355,1.340239,1.355795
356,1.343806,1.359421
357,1.34746,1.363067
358,1.351087,1.366669
359,1.354756,1.372153
360,1.360014,1.376482
361,1.364195,1.380032
362,1.369501,1.383715
363,1.373606,1.387399
364,1.37891,1.391019
365,1.383193,1.39464
366,1.386831,1.398409
367,1.390425,1.402005
368,1.394093,1.405672
369,1.397798,1.409324
370,1.401398,1.412945
371,1.404966,1.416584
372,1.408564,1.421882
373,1.412283,1.425926
374,1.415841,1.429522
375,1.419514,1.433392
376,1.423125,1.437053
377,1.426827,1.440655
378,1.430458,1.444395
379,1.434075,1.448005
380,1.437672,1.451618
381,1.441273,1.455336
382,1.44487,1.458953
383,1.448527,1.46444
384,1.452152,1.468444
385,1.457595,1.472316
386,1.461578,1.475951
387,1.46516,1.479625
388,1.468858,1.483219
389,1.474431,1.486863
390,1.478514,1.490507
391,1.482243,1.495984
392,1.485907,1.500007
393,1.489566,1.503634
394,1.493147,1.508882
395,1.496841,1.513018
396,1.500453,1.516632
397,1.504141,1.520259
398,1.507864,1.523984
399,1.511487,1.527584
400,1.515174,1.531245
401,1.518844,1.534911
402,1.522412,1.538724
403,1.526054,1.542313
404,1.529695,1.545992
405,1.533439,1.549651
406,1.537041,1.55328
407,1.540639,1.55693
408,1.544277,1.560642
409,1.547916,1.564265
410,1.551483,1.567917
411,1.555212,1.571609
412,1.558824,1.575278
413,1.562418,1.578993
414,1.566024,1.582628
415,1.569604,1.586303
416,1.573201,1.589951
417,1.576779,1.593538
418,1.580449,1.598897
419,1.584049,1.602974
420,1.587749,1.60657
421,1.5913,1.610297
422,1.595041,1.613986
423,1.59866,1.617603
424,1.602289,1.621407
425,1.605923,1.62499
426,1.609478,1.628695
427,1.61315,1.634199
428,1.61672,1.638286
429,1.620464,1.641917
430,1.624062,1.645599
431,1.627712,1.649286
432,1.633268,1.652901
433,1.6372,1.656532
434,1.640806,1.660209
435,1.644418,1.663903
436,1.648093,1.667501
437,1.651808,1.671103
438,1.65552,1.674768
439,1.659096,1.678376
440,1.662862,1.682149
441,1.666541,1.685803
442,1.670114,1.689564
443,1.673871,1.693272
444,1.677498,1.696936
445,1.681181,1.700722
446,1.684864,1.704297
447,1.688589,1.709638
448,1.692156,1.713786
449,1.695798,1.717434
450,1.699481,1.721347
451,1.703116,1.724941
452,1.708581,1.728801
453,1.71256,1.732407
454,1.716237,1.736072
455,1.719852,1.739768
456,1.723541,1.743453
457,1.727094,1.747134
458,1.730795,1.750757
459,1.734467,1.754459
460,1.738128,1.758122
461,1.741802,1.761765
462,1.745389,1.765409
463,1.749019,1.76912
464,1.752718,1.772843
465,1.757247,1.776436
466,1.761351,1.780072
467,1.764939,1.783776
468,1.768664,1.787445
469,1.772402,1.791089
470,1.775952,1.794807
471,1.779537,1.798399
472,1.783124,1.803826
473,1.786749,1.807805
474,1.790364,1.811405
475,1.795514,1.81502
476,1.799718,1.818668
477,1.803329,1.822226
478,1.806958,1.825818
479,1.810566,1.829345
480,1.814197,1.832943
481,1.817802,1.836613
482,1.821379,1.840147
483,1.824927,1.843759
484,1.828497,1.847336
485,1.833675,1.850939
486,1.837879,1.854751
487,1.841427,1.858459
488,1.84515,1.861999
489,1.848823,1.865593
490,1.852314,1.869201
491,1.855906,1.874478
492,1.859474,1.878676
493,1.863042,1.882262
494,1.866712,1.887511
495,1.870337,1.891613
496,1.873989,1.89522
497,1.877579,1.898845
498,1.881096,1.902555
499,1.884737,1.906241
500,1.888331,1.90982
501,1.891956,1.913459
502,1.899091,1.917109
503,1.902639,1.920822
504,1.90622,1.924393
505,1.909724,1.927963
506,1.913385,1.931545
507,1.917001,1.935149
508,1.920598,1.938907
509,1.925148,1.942482
510,1.929208,1.946072
511,1.932785,1.94983
512,1.936299,1.953409
513,1.939952,1.957009
514,1.947131,1.960616
515,1.950662,1.964222
516,1.954268,1.967874
517,1.957858,1.971509
518,1.961465,1.975063
519,1.965047,1.978676
520,1.968723,1.982218
521,1.972306,1.985855
522,1.975827,1.989464
523,1.979454,1.993057
524,1.983019,1.996655
525,1.986581,2.00028
526,1.990125,2.003941
527,1.99375,2.007582
528,1.997285,2.01122
529,2.00105,2.014805
530,2.004598,2.018457
531,2.008281,2.022049
532,2.01181,2.02567
533,2.015327,2.029434
534,2.018867,2.033062
535,2.022563,2.036668
536,2.026112,2.040274
537,2.029845,2.045641
538,2.03521,2.05132
539,2.039312,2.055413
540,2.044765,2.059108
541,2.048902,2.062738
542,2.052515,2.066599
543,2.056046,2.070093
544,2.059671,2.073701
545,2.063212,2.078986
546,2.066825,2.083199
547,2.070343,2.086913
548,2.074227,2.090611
549,2.077714,2.094197
550,2.081281,2.097785
551,2.084808,2.10151
552,2.088344,2.105101
553,2.093852,2.108705
554,2.097923,2.112212
555,2.103431,2.115907
556,2.107287,2.119509
557,2.110921,2.12316
558,2.11442,2.126757
559,2.118002,2.130268
560,2.12159,2.133872
561,2.125118,2.137535
562,2.128752,2.141091
563,2.133977,2.144737
564,2.13799,2.148309
565,2.141585,2.151907
566,2.151071,2.155505
567,2.15466,2.159047
568,2.158198,2.162728
569,2.161783,2.16632
570,2.165337,2.170055
571,2.168981,2.173586
572,2.172571,2.177188
573,2.177071,2.180795
574,2.180929,2.184355
575,2.184467,2.189703
576,2.187975,2.193768
577,2.191546,2.197439
578,2.195079,2.201039
579,2.198644,2.204797
580,2.202323,2.208395
581,2.205917,2.212124
582,2.209563,2.21568
583,2.213135,2.219251
584,2.218406,2.22286
585,2.222485,2.226432
586,2.226,2.229985
587,2.229595,2.233559
588,2.233223,2.23718
589,2.236862,2.240795
590,2.240442,2.244376
591,2.244052,2.24798
592,2.247685,2.251606
593,2.25119,2.257039
594,2.254775,2.261003
595,2.258323,2.26467
596,2.261975,2.268197
597,2.265535,2.271795
598,2.269067,2.275345
599,2.272675,2.279043
600,2.276317,2.282587
601,2.279904,2.286245
602,2.283494,2.289924
603,2.2871,2.293507
604,2.290627,2.297163
605,2.294163,2.300843
606,2.297744,2.304474
607,2.301356,2.308088
608,2.304958,2.311678
609,2.308536,2.315272
610,2.312258,2.318858
611,2.315856,2.322434
612,2.319463,2.326045
613,2.323037,2.329635
614,2.326575,2.333291
615,2.330221,2.336828
616,2.333777,2.340405
617,2.337413,2.343955
618,2.341873,2.347541
619,2.34595,2.35117
620,2.349694,2.354832
621,2.353331,2.358453
622,2.357202,2.362033
623,2.360723,2.365651
624,2.364269,2.369328
625,2.367906,2.374732
626,2.371498,2.378835
627,2.375087,2.382364
628,2.37869,2.387649
629,2.384129,2.391737
630,2.388044,2.395451
631,2.391869,2.399002
632,2.395473,2.40263
633,2.399094,2.406305
634,2.402717,2.409893
635,2.406371,2.413551
636,2.409998,2.419726
637,2.415215,2.423749
638,2.41936,2.427434
639,2.422956,2.432847
640,2.426487,2.436916
641,2.430052,2.440672
642,2.433629,2.44417
643,2.437215,2.447866
644,2.440996,2.451416
645,2.444542,2.455012
646,2.448237,2.458616
647,2.453477,2.462224
648,2.457583,2.46578
649,2.461192,2.469516
650,2.464915,2.473206
651,2.468512,2.476774
652,2.472169,2.480422
653,2.475935,2.483976
654,2.479652,2.487624
655,2.485071,2.491222
656,2.489127,2.494897
657,2.492681,2.498501
658,2.49629,2.50221
659,2.499848,2.505903
660,2.503494,2.509499
661,2.506998,2.513118
662,2.510569,2.51686
663,2.514219,2.52043
664,2.517763,2.524095
665,2.521392,2.529553
666,2.525015,2.53352
667,2.528558,2.53707
668,2.532171,2.540699
669,2.535704,2.544278
670,2.539285,2.548024
671,2.544512,2.551599
672,2.548688,2.555206
673,2.55224,2.558812
674,2.5558,2.562541
675,2.561221,2.566108
676,2.56518,2.569749
677,2.568908,2.573358
678,2.57254,2.578657
679,2.576196,2.582826
680,2.579777,2.586424
681,2.583437,2.590037
682,2.58721,2.593776
683,2.590779,2.597341
684,2.594342,2.60097
685,2.597963,2.60467
686,2.601569,2.608231
687,2.605231,2.611914
688,2.608798,2.615464
689,2.61239,2.619143
690,2.615967,2.622764
691,2.619714,2.626431
692,2.623296,2.63002
693,2.626894,2.633645
694,2.630533,2.637255
695,2.634037,2.640831
696,2.637611,2.644387
697,2.641198,2.647974
698,2.644804,2.651566
699,2.648431,2.655302
700,2.652,2.658901
701,2.655613,2.662539
702,2.659265,2.666118
703,2.662909,2.669747
704,2.666552,2.673451
705,2.670154,2.677008
706,2.673767,2.680578
707,2.677379,2.684172
708,2.681013,2.687781
709,2.684658,2.691451
710,2.688279,2.695229
711,2.691975,2.698855
712,2.695577,2.702633
713,2.699186,2.706224
714,2.702788,2.7098
715,2.706338,2.71347
716,2.709927,2.71723
717,2.722592,2.720801
718,2.72664,2.727014
719,2.73035,2.730956
720,2.733954,2.734677
721,2.73759,2.738264
722,2.741161,2.741922
723,2.744723,2.745651
724,2.748271,2.74932
725,2.751938,2.752928
726,2.755544,2.756531
727,2.759207,2.760093
728,2.762756,2.763683
729,2.768038,2.767301
730,2.772125,2.770968
731,2.775823,2.776253
732,2.779661,2.780453
733,2.78689,2.784118
734,2.790583,2.787691
735,2.794267,2.791339
736,2.797935,2.795035
737,2.801459,2.798829
738,2.804998,2.802389
739,2.808609,2.806002
740,2.812294,2.80962
741,2.81605,2.813222
742,2.821275,2.816891
743,2.825502,2.820516
744,2.82901,2.824162
745,2.832565,2.827758
746,2.83615,2.831331
747,2.839936,2.834972
748,2.843517,2.838522
749,2.847248,2.842147
750,2.850931,2.845789
751,2.85464,2.849366
752,2.858325,2.852983
753,2.861877,2.85656
754,2.865444,2.860181
755,2.869138,2.863774
756,2.872829,2.867424
757,2.876529,2.871072
758,2.880171,2.877289
759,2.88379,2.881404
760,2.887581,2.885139
761,2.891254,2.888735
762,2.894836,2.892439
763,2.898436,2.896006
764,2.902073,2.899616
765,2.905759,2.903245
766,2.909532,2.906879
767,2.91504,2.910474
768,2.919267,2.915783
769,2.922931,2.919864
770,2.926596,2.923672
771,2.930183,2.927235
772,2.935646,2.930843
773,2.939832,2.934439
774,2.943479,2.938133
775,2.947054,2.941766
776,2.950781,2.945391
777,2.954365,2.949106
778,2.958006,2.952674
779,2.961846,2.956281
780,2.965411,2.959933
781,2.969063,2.96352
782,2.972715,2.967145
783,2.97629,2.970901
784,2.979936,2.974504
785,2.985244,2.978116
786,2.989398,2.981802
787,2.993052,2.985431
788,2.996725,2.989024
789,3.000309,2.992643
790,3.003888,2.996251
791,3.007546,2.999856
792,3.011134,3.003464
793,3.014673,3.007107
794,3.018332,3.012458
795,3.021894,3.0167
796,3.025511,3.020252
797,3.029083,3.025747
798,3.0327,3.029824
799,3.036302,3.033422
800,3.039992,3.037166
801,3.043502,3.04086
802,3.047167,3.044449
803,3.050819,3.048095
804,3.054344,3.051889
805,3.059729,3.055404
806,3.06384,3.059127
807,3.06751,3.064514
808,3.07124,3.068693
809,3.074886,3.072306
810,3.078582,3.075929
811,3.082121,3.081143
812,3.085773,3.085312
813,3.089459,3.089033
814,3.093071,3.092602
815,3.096807,3.096281
816,3.100448,3.099905
817,3.10415,3.103554
818,3.107798,3.107237
819,3.111359,3.11096
820,3.114961,3.114645
821,3.118584,3.118177
822,3.122242,3.122008
823,3.125996,3.125571
824,3.129594,3.129391
825,3.133223,3.132945
826,3.136879,3.13656
827,3.140527,3.140185
828,3.144134,3.143826
829,3.147719,3.147454
830,3.153179,3.151151
831,3.157167,3.154808
832,3.162458,3.158585
833,3.166557,3.162271
834,3.170131,3.165927
835,3.173721,3.169579
836,3.177334,3.173335
837,3.180888,3.176931
838,3.184519,3.180622
839,3.188198,3.18421
840,3.191838,3.187828
841,3.195511,3.191543
842,3.199038,3.195079
843,3.202631,3.198743
844,3.206223,3.202464
845,3.209769,3.206025
846,3.21335,3.209673
847,3.216965,3.213345
848,3.22054,3.216931
849,3.224177,3.220581
850,3.227807,3.224183
851,3.231492,3.227806
852,3.2351,3.231441
853,3.238853,3.235035
854,3.2425,3.240402
855,3.247809,3.244462
856,3.251861,3.248168
857,3.255419,3.251802
858,3.259007,3.25552
859,3.262594,3.259131
860,3.266225,3.262716
861,3.269804,3.266666
862,3.273463,3.27025
863,3.277077,3.273876
864,3.280709,3.277489
865,3.284359,3.281254
866,3.28808,3.284849
867,3.291663,3.288485
868,3.295215,3.292046
869,3.298834,3.295652
870,3.302415,3.299268
871,3.305986,3.302945
872,3.309557,3.306591
873,3.313188,3.310206
874,3.316823,3.315458
875,3.320463,3.31956
876,3.324073,3.323187
877,3.327736,3.326858
878,3.331404,3.330487
879,3.334969,3.334143
880,3.33869,3.337941
881,3.342292,3.343258
882,3.345882,3.347423
883,3.349426,3.351079
884,3.353042,3.354647
885,3.356644,3.358285
886,3.360236,3.361879
887,3.363888,3.365525
888,3.367442,3.369269
889,3.371067,3.372908
890,3.374784,3.376475
891,3.378532,3.3801
892,3.382211,3.383712
893,3.385838,3.38731
894,3.391223,3.390991
895,3.396736,3.394689
896,3.400844,3.398285
897,3.404431,3.403758
898,3.408077,3.407826
899,3.411646,3.411404
900,3.415315,3.415035
901,3.418896,3.41866
902,3.422603,3.422296
903,3.426282,3.425881
904,3.429886,3.429608
905,3.433461,3.433202
906,3.437119,3.436806
907,3.442596,3.440439
908,3.446817,3.445721
909,3.450588,3.449856
910,3.454175,3.453658
911,3.457831,3.457418
912,3.461492,3.461077
913,3.465094,3.464727
914,3.468761,3.468343
915,3.472457,3.47201
916,3.4761,3.475627
917,3.479702,3.479289
918,3.48343,3.482869
919,3.487042,3.486573
920,3.490729,3.490252
921,3.494332,3.494037
922,3.499809,3.497606
923,3.503828,3.501449
924,3.507415,3.505052
925,3.511101,3.508777
926,3.514729,3.512385
927,3.518322,3.516031
928,3.522102,3.519708
929,3.525821,3.523335
930,3.529486,3.526969
931,3.533059,3.530596
932,3.53668,3.534195
933,3.540261,3.537785
934,3.543892,3.541416
935,3.547471,3.545095
936,3.552798,3.548675
937,3.556849,3.552369
938,3.560555,3.555967
939,3.564219,3.559587
940,3.567761,3.563219
941,3.571344,3.566844
942,3.574896,3.570512
943,3.578511,3.574141
944,3.582171,3.581497
945,3.585742,3.585602
946,3.589409,3.589221
947,3.592915,3.592839
948,3.596621,3.59646
949,3.600232,3.600206
950,3.603919,3.603837
951,3.607498,3.607485
952,3.61114,3.611104
953,3.614727,3.61471
954,3.618323,3.618291
955,3.622021,3.622027
956,3.625663,3.625629
957,3.629246,3.629231
958,3.632917,3.632867
959,3.636538,3.636654
960,3.640155,3.640262
961,3.643742,3.644127
962,3.647315,3.64772
963,3.650965,3.651318
964,3.654548,3.654983
965,3.658205,3.658568
966,3.661822,3.662219
967,3.665467,3.665931
968,3.669276,3.66956
969,3.672844,3.6732
970,3.676484,3.677114
971,3.680053,3.680729
972,3.683669,3.68447
973,3.687271,3.688075
974,3.690957,3.691714
975,3.69459,3.695329
976,3.698259,3.698935
977,3.701903,3.702548
978,3.705736,3.706165
979,3.709278,3.70976
980,3.713026,3.713529
981,3.716572,3.717167
982,3.720272,3.720877
983,3.725603,3.724533
984,3.729788,3.728258
985,3.735236,3.731873
986,3.739297,3.735669
987,3.742965,3.741206
988,3.746611,3.745385
989,3.750168,3.748985
990,3.753793,3.752621
991,3.757517,3.756306
992,3.761113,3.759935
993,3.764794,3.763592
994,3.768413,3.76735
995,3.77212,3.770946
996,3.775765,3.774604
997,3.779659,3.778202
998,3.783319,3.783677
999,3.786994,3.787793
1000,3.790603,3.79141
1001,3.794244,3.795116
1002,3.799719,3.798769
1003,3.803874,3.802579
1004,3.807463,3.806165
1005,3.811194,3.809885
1006,3.814776,3.813689
1007,3.818478,3.817298
1008,3.822201,3.820931
1009,3.825972,3.824575
1010,3.829611,3.828291
1011,3.833394,3.831854
1012,3.838778,3.835625
1013,3.842915,3.839258
1014,3.846613,3.842898
1015,3.850286,3.846554
1016,3.853838,3.85019
1017,3.857507,3.853808
1018,3.861165,3.857427
1019,3.864765,3.86106
1020,3.86848,3.864789
1021,3.872178,3.868456
1022,3.875949,3.872096
1023,3.879688,3.875748
1024,3.88324,3.879508
1025,3.886915,3.883136
1026,3.890478,3.888471
1027,3.894032,3.892688
1028,3.89769,3.896364
1029,3.901292,3.900521
1030,3.905042,3.904162
1031,3.908634,3.907841
1032,3.91224,3.911568
1033,3.915928,3.915231
1034,3.926178,3.919058
1035,3.930165,3.922714
1036,3.933815,3.92636
1037,3.937407,3.930035
1038,3.941107,3.935615
1039,3.944807,3.939719
1040,3.953871,3.94336
1041,3.957942,3.946979
1042,3.961536,3.950806
1043,3.965215,3.954439
1044,3.968878,3.958098
1045,3.972576,3.961844
1046,3.976176,3.965441
1047,3.979803,3.969163
1048,3.983459,3.97285
1049,3.987119,3.976498
1050,3.990843,3.98025
1051,3.994453,3.983881
1052,3.998124,3.987525
1053,4.001853,3.991223
1054,4.005551,3.995056
1055,4.009232,3.998788
1056,4.012936,4.002564
1057,4.016803,4.008087
1058,4.02043,4.012696
1059,4.024119,4.01636
1060,4.027813,4.02
1061,4.031665,4.023737
1062,4.035293,4.029321
1063,4.039082,4.033423
1064,4.042865,4.038967
1065,4.04654,4.04285
1066,4.050228,4.050154
1067,4.05749,4.054392
1068,4.06179,4.058085
1069,4.065464,4.061735
1070,4.069343,4.067135
1071,4.074655,4.071291
1072,4.079099,4.076731
1073,4.08438,4.081079
1074,4.088736,4.084583
1075,4.093174,4.088198
1076,4.097403,4.093121
1077,4.100982,4.096702
1078,4.104559,4.100473
1079,4.108551,4.105723
1080,4.113957,4.110023
1081,4.118176,4.113523
1082,4.121615,4.117108
1083,4.125255,4.120698
1084,4.129038,4.127002
1085,4.132559,4.130931
1086,4.136286,4.1347
1087,4.139922,4.138125
1088,4.143501,4.141829
1089,4.147082,4.145383
1090,4.154828,4.149063
1091,4.162103,4.154337
1092,4.165716,4.158727
1093,4.169278,4.162306
1094,4.173672,4.165887
1095,4.178086,4.169898
1096,4.18167,4.17636
1097,4.186943,4.180525
1098,4.191126,4.185775
1099,4.1948,4.189956
1100,4.198324,4.193514
1101,4.201909,4.197085
1102,4.205698,4.200752
1103,4.20927,4.204275
1104,4.216782,4.207927
1105,4.220863,4.211539
1106,4.228186,4.215483
1107,4.232374,4.218908
1108,4.237978,4.222479
1109,4.241907,4.225969
1110,4.24557,4.229598
1111,4.251026,4.23324
1112,4.254967,4.238644
1113,4.259497,4.242569
1114,4.263613,4.246162
1115,4.267155,4.251665
1116,4.272573,4.255744
