,L21,L24
179,0.6601697,0.6565875
180,0.6642907,0.6601145
181,0.667751,0.6637081
182,0.6712446,0.6671771
183,0.6747134,0.6707666
184,0.6782635,0.6743
185,0.6816925,0.6778229
186,0.685149,0.6813958
187,0.6885991,0.6849353
188,0.6920573,0.6884583
189,0.6971676,0.6938688
190,0.7012968,0.6977499
191,0.7047113,0.7012854
192,0.708176,0.7048584
193,0.7116216,0.7083956
194,0.7150781,0.7119706
195,0.7185844,0.7155518
196,0.7220719,0.7191018
197,0.7272428,0.7226206
198,0.7312281,0.7262188
199,0.7346759,0.7316
200,0.7381135,0.7355269
201,0.741549,0.7390436
202,0.7465949,0.7426499
203,0.7507115,0.7461791
204,0.754151,0.7497125
205,0.7576073,0.7532126
206,0.7610572,0.7567562
207,0.7645321,0.7603333
208,0.7680053,0.7638209
209,0.7714655,0.7674354
210,0.7749301,0.7709375
211,0.7783363,0.7744668
212,0.7818239,0.7780437
213,0.785297,0.7815542
214,0.7887593,0.7850894
215,0.7922094,0.7886811
216,0.7956679,0.7922311
217,0.7991635,0.7957916
218,0.8025991,0.7992665
219,0.8060617,0.8028207
220,0.809497,0.8063209
221,0.8130283,0.8098063
222,0.8164241,0.8133854
223,0.8198574,0.8169001
224,0.8232949,0.8204584
225,0.8267742,0.823952
226,0.8303199,0.8275627
227,0.8337365,0.831127
228,0.8371741,0.8347501
229,0.840647,0.8382687
230,0.844093,0.8418456
231,0.8475426,0.8453311
232,0.8510113,0.8488685
233,0.8544553,0.8523769
234,0.857926,0.8559811
235,0.8614218,0.8594937
236,0.8648657,0.8631125
237,0.868349,0.8667021
238,0.8717906,0.8702626
239,0.8752365,0.8737645
240,0.8786741,0.8773062
241,0.8821324,0.8808731
242,0.8855554,0.8844542
243,0.8889741,0.887948
244,0.8924158,0.8914981
245,0.8958158,0.8950042
246,0.899276,0.8986583
247,0.9027492,0.9022521
248,0.9062178,0.9058582
249,0.9096802,0.9093249
250,0.9131554,0.9128501
251,0.9166074,0.9163459
252,0.9200406,0.919923
253,0.9235263,0.9234252
254,0.9270574,0.9270148
255,0.9304971,0.9304938
256,0.9339388,0.9340689
257,0.9373699,0.9376021
258,0.9407867,0.9411626
259,0.9442803,0.9447208
260,0.9477261,0.948252
261,0.9512156,0.9517832
262,0.954672,0.9552479
263,0.9581594,0.9587666
264,0.9616197,0.9623103
265,0.9650491,0.9658166
266,0.9685052,0.969402
267,0.9719595,0.9728917
268,0.975399,0.9764667
269,0.9788554,0.9799855
270,0.9857554,0.9835564
271,0.9892075,0.987071
272,0.9926345,0.990577
273,0.9961387,0.9941356
274,0.9995762,0.9976524
275,1.003026,1.001148
276,1.006476,1.004692
277,1.009951,1.008227
278,1.013449,1.011773
279,1.016895,1.01531
280,1.020357,1.01885
281,1.023864,1.022398
282,1.027303,1.025969
283,1.03078,1.031369
284,1.037678,1.035463
285,1.04122,1.038981
286,1.04467,1.0425
287,1.048159,1.046048
288,1.051587,1.049567
289,1.055028,1.054752
290,1.067226,1.058836
291,1.07113,1.062338
292,1.074643,1.065925
293,1.078105,1.069508
294,1.083385,1.07301
295,1.087286,1.07655
296,1.090745,1.081675
297,1.094156,1.085765
298,1.097649,1.089317
299,1.101089,1.092852
300,1.104539,1.096394
301,1.108016,1.101579
302,1.111443,1.105669
303,1.114966,1.109196
304,1.118399,1.112696
305,1.121853,1.116217
306,1.12532,1.119756
307,1.128718,1.123256
308,1.132164,1.126917
309,1.135626,1.130452
310,1.139078,1.133994
311,1.142508,1.137521
312,1.14598,1.141079
313,1.149426,1.144613
314,1.152922,1.148188
315,1.156358,1.151798
316,1.15982,1.155363
317,1.163295,1.158837
318,1.166714,1.162358
319,1.170189,1.165894
320,1.173659,1.169408
321,1.177176,1.172971
322,1.18063,1.176519
323,1.186008,1.180055
324,1.190112,1.183588
325,1.193597,1.187121
326,1.197053,1.190627
327,1.200533,1.194206
328,1.20406,1.197706
329,1.207501,1.201223
330,1.210966,1.204788
331,1.214374,1.208423
332,1.217912,1.212019
333,1.221399,1.215517
334,1.224851,1.21905
335,1.228324,1.222596
336,1.233606,1.226131
337,1.237491,1.229731
338,1.241016,1.233227
339,1.24446,1.238571
340,1.247935,1.242492
341,1.251474,1.246006
342,1.254901,1.24955
343,1.258395,1.253129
344,1.261901,1.256659
345,1.265353,1.260229
346,1.268841,1.263815
347,1.272301,1.267331
348,1.275785,1.270871
349,1.279356,1.274413
350,1.282801,1.278032
351,1.286262,1.283244
352,1.289691,1.287371
353,1.293143,1.290896
354,1.296581,1.294407
355,1.301797,1.298111
356,1.305697,1.30159
357,1.309178,1.305142
358,1.312666,1.308638
359,1.316197,1.312252
360,1.319739,1.315738
361,1.323195,1.319275
362,1.326716,1.322798
363,1.330185,1.326363
364,1.333691,1.330011
365,1.337133,1.333517
366,1.34057,1.337067
367,1.344022,1.340598
368,1.347497,1.34419
369,1.350974,1.347684
370,1.354472,1.351198
371,1.358016,1.354702
372,1.361447,1.358298
373,1.364914,1.361798
374,1.368358,1.367313
375,1.371789,1.371273
376,1.375241,1.37665
377,1.378701,1.380536
378,1.38216,1.384046
379,1.385637,1.38755
380,1.389076,1.391088
381,1.392522,1.394606
382,1.395997,1.398142
383,1.399476,1.401671
384,1.404753,1.4052
385,1.40881,1.408721
386,1.41227,1.41226
387,1.415749,1.415813
388,1.419208,1.419425
389,1.424554,1.424809
390,1.428505,1.428736
391,1.431991,1.432302
392,1.435497,1.4359
393,1.442443,1.439413
394,1.445902,1.442934
395,1.449303,1.446486
396,1.452801,1.450048
397,1.456252,1.453567
398,1.459737,1.457117
399,1.463197,1.460619
400,1.466658,1.464157
401,1.471874,1.46769
402,1.475891,1.471342
403,1.479366,1.474877
404,1.482924,1.478382
405,1.486426,1.481879
406,1.489893,1.485484
407,1.493322,1.489069
408,1.496783,1.492648
409,1.500277,1.496202
410,1.503764,1.499757
411,1.508087,1.503333
412,1.512257,1.506846
413,1.516328,1.510382
414,1.519851,1.51395
415,1.523297,1.519173
416,1.526747,1.523244
417,1.530193,1.526953
418,1.533653,1.530486
419,1.537122,1.534015
420,1.540585,1.537582
421,1.547516,1.541108
422,1.550995,1.544709
423,1.55446,1.548202
424,1.557958,1.551723
425,1.56141,1.555369
426,1.564864,1.560563
427,1.568387,1.564771
428,1.571785,1.568306
429,1.57523,1.57188
430,1.578685,1.575404
431,1.582112,1.578919
432,1.585583,1.582444
433,1.589066,1.586021
434,1.59252,1.58954
435,1.596052,1.59306
436,1.599506,1.596611
437,1.602945,1.600094
438,1.606416,1.603617
439,1.609883,1.607142
440,1.613337,1.610723
441,1.61691,1.614242
442,1.620341,1.617769
443,1.623827,1.621332
444,1.627281,1.624865
445,1.63078,1.628646
446,1.634264,1.632125
447,1.637699,1.635723
448,1.641179,1.63935
449,1.646353,1.642879
450,1.650432,1.646513
451,1.653954,1.650046
452,1.660877,1.653569
453,1.66432,1.657263
454,1.66785,1.660757
455,1.671314,1.6644
456,1.675607,1.667913
457,1.679452,1.671459
458,1.682914,1.674986
459,1.689766,1.678527
460,1.693187,1.682125
461,1.696709,1.685686
462,1.703653,1.69115
463,1.707131,1.695065
464,1.71057,1.6986
465,1.714025,1.702199
466,1.717531,1.705746
467,1.721025,1.709344
468,1.724457,1.714569
469,1.728016,1.718815
470,1.73147,1.7224
471,1.734895,1.725992
472,1.740168,1.729579
473,1.744027,1.733088
474,1.747466,1.736636
475,1.752524,1.740155
476,1.756683,1.743677
477,1.761943,1.747255
478,1.766091,1.750751
479,1.769526,1.754303
480,1.77301,1.757875
481,1.776464,1.761478
482,1.779912,1.76498
483,1.783422,1.768632
484,1.78691,1.772163
485,1.790385,1.777542
486,1.793852,1.781477
487,1.797301,1.784999
488,1.800752,1.788613
489,1.80421,1.79219
490,1.807639,1.797361
491,1.811118,1.801471
492,1.814539,1.805009
493,1.817999,1.808548
494,1.821412,1.812134
495,1.82482,1.81565
496,1.828216,1.81919
497,1.831641,1.822705
498,1.83676,1.826282
499,1.840664,1.829815
500,1.844074,1.833405
501,1.847504,1.836925
502,1.850978,1.840544
503,1.85436,1.844063
504,1.857805,1.847717
505,1.861233,1.85124
506,1.864691,1.854807
507,1.86811,1.858348
508,1.87152,1.861869
509,1.87496,1.865457
510,1.881768,1.869044
511,1.88521,1.872571
512,1.888627,1.876102
513,1.892049,1.87965
514,1.895524,1.88313
515,1.898968,1.886704
516,1.902431,1.890215
517,1.905833,1.893817
518,1.909251,1.897336
519,1.912674,1.900834
520,1.916081,1.904359
521,1.919483,1.907828
522,1.922966,1.911325
523,1.926358,1.914794
524,1.929752,1.918267
525,1.933156,1.921794
526,1.936543,1.925315
527,1.939955,1.928826
528,1.943375,1.93233
529,1.946789,1.935909
530,1.950233,1.939381
531,1.953629,1.942873
532,1.957026,1.946436
533,1.960462,1.949896
534,1.963862,1.953413
535,1.967304,1.958692
536,1.970685,1.962655
537,1.97597,1.966144
538,1.979972,1.96965
539,1.983414,1.97319
540,1.986856,1.97668
541,1.990278,1.980165
542,1.993691,1.983644
543,1.997143,1.988763
544,2.000562,1.992963
545,2.004026,1.99644
546,2.00746,1.999998
547,2.010901,2.003436
548,2.014314,2.00698
549,2.017757,2.010492
550,2.02116,2.013982
551,2.024576,2.01753
552,2.028025,2.020984
553,2.031472,2.02448
554,2.03485,2.027999
555,2.038383,2.031505
556,2.041779,2.035009
557,2.045224,2.038522
558,2.04862,2.043859
559,2.05208,2.049413
560,2.055502,2.053511
561,2.058949,2.057021
562,2.068168,2.06054
563,2.071618,2.064107
564,2.075043,2.067638
565,2.078431,2.071134
566,2.081822,2.074684
567,2.086993,2.078199
568,2.092375,2.081711
569,2.096456,2.085192
570,2.101542,2.088688
571,2.105387,2.092228
572,2.108822,2.095759
573,2.112208,2.09928
574,2.115695,2.102748
575,2.119103,2.106378
576,2.122535,2.109855
577,2.12596,2.113523
578,2.12937,2.116961
579,2.132843,2.12049
580,2.136352,2.123992
581,2.139772,2.127467
582,2.143227,2.131067
583,2.146685,2.134582
584,2.150131,2.138088
585,2.153645,2.141563
586,2.157041,2.145126
587,2.160506,2.148609
588,2.16396,2.152226
589,2.167406,2.157398
590,2.170895,2.16153
591,2.174295,2.165065
592,2.177725,2.16854
593,2.182945,2.172042
594,2.186889,2.175584
595,2.19027,2.179111
596,2.193675,2.18258
597,2.197073,2.186099
598,2.200541,2.189594
599,2.204073,2.193115
600,2.207475,2.196663
601,2.210879,2.200296
602,2.214289,2.203807
603,2.217721,2.207365
604,2.221273,2.21088
605,2.224648,2.214428
606,2.228114,2.217976
607,2.231564,2.221451
608,2.234979,2.224942
609,2.238402,2.228438
610,2.241899,2.23198
611,2.245337,2.235499
612,2.248787,2.239047
613,2.252187,2.242532
614,2.25567,2.246032
615,2.259104,2.24953
616,2.26256,2.253026
617,2.265983,2.256507
618,2.269414,2.260053
619,2.27285,2.263659
620,2.276264,2.267115
621,2.279746,2.270615
622,2.283191,2.27413
623,2.286669,2.277624
624,2.290102,2.281163
625,2.293533,2.284674
626,2.296992,2.288178
627,2.300466,2.291676
628,2.30386,2.295167
629,2.307273,2.298682
630,2.310683,2.30218
631,2.314083,2.305813
632,2.317548,2.309342
633,2.320946,2.31284
634,2.324398,2.316324
635,2.327816,2.319863
636,2.331252,2.323367
637,2.334693,2.326853
638,2.338106,2.330392
639,2.34155,2.333855
640,2.345004,2.337467
641,2.350079,2.340974
642,2.35415,2.344509
643,2.357635,2.34794
644,2.361085,2.351444
645,2.364483,2.354955
646,2.36792,2.358432
647,2.371356,2.361892
648,2.374787,2.365399
649,2.378235,2.368997
650,2.381644,2.372488
651,2.385065,2.376017
652,2.388477,2.379509
653,2.391895,2.383019
654,2.395339,2.388203
655,2.400652,2.39229
656,2.404604,2.395782
657,2.40801,2.399295
658,2.411442,2.402865
659,2.41491,2.406344
660,2.418327,2.409963
661,2.42184,2.413565
662,2.425281,2.417078
663,2.428746,2.422474
664,2.433969,2.426834
665,2.438048,2.430423
666,2.441496,2.43388
667,2.446535,2.43738
668,2.450677,2.442776
669,2.454119,2.446809
670,2.457654,2.450292
671,2.461085,2.453809
672,2.464527,2.45739
673,2.468089,2.46093
674,2.471537,2.466211
675,2.474937,2.470265
676,2.4784,2.473782
677,2.481858,2.477276
678,2.485302,2.480899
679,2.488739,2.484355
680,2.492183,2.487845
681,2.495646,2.491384
682,2.499108,2.496755
683,2.502539,2.500672
684,2.505989,2.504143
685,2.509408,2.507697
686,2.51285,2.511169
687,2.516289,2.514738
688,2.519712,2.518215
689,2.52321,2.521743
690,2.526652,2.525286
691,2.530071,2.528851
692,2.533496,2.532326
693,2.536937,2.535859
694,2.540383,2.539553
695,2.5439,2.543063
696,2.547294,2.546574
697,2.550775,2.550074
698,2.554287,2.553601
699,2.557727,2.557076
700,2.561213,2.560642
701,2.564692,2.564105
702,2.568085,2.567611
703,2.571567,2.571145
704,2.574969,2.574688
705,2.578394,2.578259
706,2.58194,2.581736
707,2.585389,2.585222
708,2.588889,2.588805
709,2.59315,2.593163
710,2.597119,2.59708
711,2.600566,2.600703
712,2.604006,2.604224
713,2.607433,2.607765
714,2.610858,2.611282
715,2.614281,2.614809
716,2.617796,2.618361
717,2.621212,2.621932
718,2.624648,2.625455
719,2.628106,2.628988
720,2.631525,2.632524
721,2.634952,2.636034
722,2.63835,2.639578
723,2.641771,2.643092
724,2.6452,2.646624
725,2.648664,2.65013
726,2.652083,2.653649
727,2.6555,2.657174
728,2.658948,2.660703
729,2.662362,2.664269
730,2.665779,2.667828
731,2.669219,2.671345
732,2.672627,2.674913
733,2.676071,2.678442
734,2.681127,2.681955
735,2.685254,2.685549
736,2.688671,2.689036
737,2.692187,2.692545
738,2.695604,2.696049
739,2.69909,2.699536
740,2.702671,2.703049
741,2.706077,2.706609
742,2.709525,2.710124
743,2.712962,2.713621
744,2.716417,2.717149
745,2.719817,2.720692
746,2.723244,2.726034
747,2.726669,2.72998
748,2.730156,2.733469
749,2.733567,2.737009
750,2.736988,2.740496
751,2.740475,2.744005
752,2.743886,2.747501
753,2.748892,2.751043
754,2.753002,2.754613
755,2.757329,2.758097
756,2.761146,2.761638
757,2.764571,2.765149
758,2.768006,2.768753
759,2.771433,2.772313
760,2.774837,2.775866
761,2.780069,2.779332
762,2.783967,2.784634
763,2.78746,2.788557
764,2.790888,2.792199
765,2.796123,2.797426
766,2.800065,2.801547
767,2.803558,2.805076
768,2.806979,2.808578
769,2.810427,2.812157
770,2.813854,2.815618
771,2.817379,2.819172
772,2.820817,2.82277
773,2.824213,2.826326
774,2.82775,2.829878
775,2.831217,2.835057
776,2.83464,2.839174
777,2.838075,2.843553
778,2.841519,2.847488
779,2.844965,2.850995
780,2.848419,2.854486
781,2.851886,2.858005
782,2.855302,2.861532
783,2.858752,2.865055
784,2.862164,2.868593
785,2.865602,2.872101
786,2.869119,2.875618
787,2.872579,2.879136
788,2.876071,2.88262
789,2.8795,2.886201
790,2.882941,2.889726
791,2.886356,2.893232
792,2.889819,2.896726
793,2.893244,2.900242
794,2.896686,2.903755
795,2.900183,2.90728
796,2.903627,2.910826
797,2.907094,2.914403
798,2.910565,2.917901
799,2.914012,2.921451
800,2.917527,2.925851
801,2.920954,2.929947
802,2.924381,2.933561
803,2.927804,2.937038
804,2.931273,2.940557
805,2.934709,2.944097
806,2.938148,2.947603
807,2.941621,2.951118
808,2.945006,2.954603
809,2.948456,2.95813
810,2.951885,2.961749
811,2.955404,2.965278
812,2.958864,2.968803
813,2.96231,2.972355
814,2.96576,2.975886
815,2.969204,2.979424
816,2.972627,2.982978
817,2.976062,2.986486
818,2.979519,2.990049
819,2.982975,2.993518
820,2.986414,2.996993
821,2.989829,3.000511
822,2.993248,3.004007
823,2.996654,3.007639
824,3.000134,3.011126
825,3.003552,3.014647
826,3.00701,3.018134
827,3.010444,3.021703
828,3.018892,3.025174
829,3.022967,3.028692
830,3.026419,3.032188
831,3.029848,3.035741
832,3.033319,3.039251
833,3.036752,3.042849
834,3.040204,3.046407
835,3.043696,3.049961
836,3.04711,3.05352
837,3.050571,3.056997
838,3.054008,3.060515
839,3.05744,3.064043
840,3.060871,3.06922
841,3.064308,3.073305
842,3.067711,3.076815
843,3.071196,3.08192
844,3.074623,3.086091
845,3.078052,3.090436
846,3.081531,3.094543
847,3.084975,3.098084
848,3.088467,3.10162
849,3.091904,3.105247
850,3.095331,3.108735
851,3.098821,3.112283
852,3.105711,3.115818
853,3.109175,3.119314
854,3.112629,3.122861
855,3.117729,3.126449
856,3.121802,3.129968
857,3.125242,3.133566
858,3.128688,3.137088
859,3.133815,3.140586
860,3.137925,3.144072
861,3.141365,3.147568
862,3.144773,3.151076
863,3.148221,3.154549
864,3.151623,3.158076
865,3.15504,3.161597
866,3.158509,3.165107
867,3.161973,3.168674
868,3.165417,3.174797
869,3.168884,3.178903
870,3.17575,3.182414
871,3.179175,3.185936
872,3.182681,3.189457
873,3.186138,3.192947
874,3.189567,3.19647
875,3.193056,3.199982
876,3.196544,3.203495
877,3.199981,3.207028
878,3.203417,3.210505
879,3.206884,3.214059
880,3.210296,3.217582
881,3.2138,3.221168
882,3.217252,3.224722
883,3.220713,3.228214
884,3.224127,3.231737
885,3.227667,3.235272
886,3.231088,3.238789
887,3.234515,3.242297
888,3.237971,3.245855
889,3.241425,3.24938
890,3.244884,3.252893
891,3.248354,3.256422
892,3.251794,3.259976
893,3.25525,3.26348
894,3.258696,3.266978
895,3.262115,3.27047
896,3.265584,3.273974
897,3.269031,3.277622
898,3.272498,3.281291
899,3.275931,3.284722
900,3.279392,3.288264
901,3.282894,3.291757
902,3.286327,3.295307
903,3.28985,3.298849
904,3.293306,3.302397
905,3.296832,3.307747
906,3.300269,3.311703
907,3.303731,3.315274
908,3.307163,3.318759
909,3.310615,3.322449
910,3.314059,3.325901
911,3.317465,3.329457
912,3.320902,3.333043
913,3.32434,3.336582
914,3.327781,3.340068
915,3.33129,3.343559
916,3.334742,3.347089
917,3.338221,3.350655
918,3.341683,3.354199
919,3.345142,3.357711
920,3.348575,3.361182
921,3.351998,3.364759
922,3.355486,3.368295
923,3.358948,3.371886
924,3.362398,3.375443
925,3.365877,3.378901
926,3.369377,3.382491
927,3.3728,3.385964
928,3.376246,3.389501
929,3.379665,3.392997
930,3.383154,3.396636
931,3.386592,3.400153
932,3.390059,3.403753
933,3.393515,3.409103
934,3.396957,3.413083
935,3.400404,3.416735
936,3.403807,3.420318
937,3.407317,3.42382
938,3.410748,3.427322
939,3.41419,3.430876
940,3.417621,3.434374
941,3.421119,3.437868
942,3.424534,3.441495
943,3.427984,3.444962
944,3.431486,3.448514
945,3.434975,3.452064
946,3.438446,3.455562
947,3.441902,3.459132
948,3.445352,3.462729
949,3.448854,3.466203
950,3.452319,3.46972
951,3.457571,3.473268
952,3.46145,3.476818
953,3.464904,3.480366
954,3.468369,3.483916
955,3.471861,3.487413
956,3.476965,3.490928
957,3.481081,3.494524
958,3.484531,3.497993
959,3.487967,3.503184
960,3.491415,3.507312
961,3.494859,3.510826
962,3.498309,3.514374
963,3.501788,3.519583
964,3.505228,3.52366
965,3.508663,3.527186
966,3.512096,3.530701
967,3.515521,3.534276
968,3.518988,3.539572
969,3.522423,3.543782
970,3.525913,3.547289
971,3.529327,3.550816
972,3.534419,3.554347
973,3.538476,3.557901
974,3.541928,3.561441
975,3.545407,3.564912
976,3.548826,3.568443
977,3.552253,3.571987
978,3.555707,3.575481
979,3.559105,3.57907
980,3.562538,3.582585
981,3.566006,3.586097
982,3.569444,3.589612
983,3.572892,3.593102
984,3.576359,3.59668
985,3.579763,3.600245
986,3.583217,3.603726
987,3.586632,3.60722
988,3.590055,3.610734
989,3.593525,3.614255
990,3.596952,3.61773
991,3.603842,3.621249
992,3.607253,3.624745
993,3.610709,3.628264
994,3.614157,3.631737
995,3.617684,3.635228
996,3.621142,3.638752
997,3.624653,3.642268
998,3.62815,3.645762
999,3.631669,3.649345
1000,3.63514,3.652889
1001,3.638584,3.656387
1002,3.642088,3.659916
1003,3.645542,3.66343
1004,3.64904,3.666951
1005,3.652515,3.670601
1006,3.656002,3.674966
1007,3.66289,3.678931
1008,3.668209,3.682439
1009,3.672282,3.68596
1010,3.675696,3.689487
1011,3.679134,3.692985
1012,3.682602,3.696487
1013,3.689565,3.699989
1014,3.693002,3.703524
1015,3.696484,3.708841
1016,3.699984,3.712989
1017,3.7034,3.716464
1018,3.70684,3.720022
1019,3.711965,3.723549
1020,3.716021,3.727149
1021,3.719486,3.730659
1022,3.722884,3.734349
1023,3.726352,3.737822
1024,3.729811,3.741349
1025,3.73329,3.746716
1026,3.736736,3.750829
1027,3.740303,3.754343
1028,3.743759,3.757897
1029,3.747286,3.761552
1030,3.75074,3.765035
1031,3.754267,3.76857
1032,3.757728,3.772064
1033,3.761269,3.77562
1034,3.764757,3.779143
1035,3.768178,3.78266
1036,3.771594,3.786201
1037,3.77509,3.789743
1038,3.778519,3.793245
1039,3.781959,3.796772
1040,3.785457,3.802203
1041,3.788896,3.806247
1042,3.792307,3.809762
1043,3.797409,3.813326
1044,3.801484,3.816812
1045,3.804913,3.820316
1046,3.808359,3.823812
1047,3.81179,3.827364
1048,3.815244,3.830874
1049,3.818703,3.834457
1050,3.822155,3.837968
1051,3.825578,3.842324
1052,3.830834,3.846543
1053,3.839976,3.850043
1054,3.844113,3.853633
1055,3.847586,3.858824
1056,3.851184,3.86295
1057,3.854649,3.866452
1058,3.858096,3.869943
1059,3.86153,3.873502
1060,3.865036,3.877041
1061,3.871936,3.880541
1062,3.875401,3.884014
1063,3.878913,3.889306
1064,3.882373,3.89321
1065,3.885849,3.896868
1066,3.889296,3.900412
1067,3.892784,3.903926
1068,3.896209,3.907464
1069,3.899684,3.910989
1070,3.903134,3.914478
1071,3.90659,3.917995
1072,3.910088,3.921525
1073,3.91355,3.925039
1074,3.917011,3.928554
1075,3.920457,3.932047
1076,3.923915,3.935612
1077,3.927417,3.939124
1078,3.930917,3.94265
1079,3.934397,3.946206
1080,3.937886,3.949735
1081,3.941344,3.953433
1082,3.946438,3.956937
1083,3.950521,3.960527
1084,3.954003,3.964064
1085,3.957413,3.967578
1086,3.960892,3.971172
1087,3.964369,3.974652
1088,3.967874,3.978179
1089,3.971353,3.981722
1090,3.974809,3.985248
1091,3.978253,3.988766
1092,3.981713,3.99241
1093,3.985242,3.995918
1094,3.988734,3.999479
1095,3.992196,4.002999
1096,3.995646,4.006533
1097,3.999132,4.010104
1098,4.00264,4.013662
1099,4.006159,4.01725
1100,4.009613,4.020755
1101,4.013107,4.024331
1102,4.01658,4.02787
1103,4.020021,4.031422
1104,4.023594,4.034966
1105,4.027084,4.038575
1106,4.030611,4.042168
1107,4.034099,4.045714
1108,4.037636,4.049262
1109,4.041224,4.05292
1110,4.044715,4.056449
1111,4.048215,4.059995
1112,4.051769,4.063643
1113,4.055253,4.067223
